Time,MATLAB_RPM_1,MATLAB_RPM_2
85.82,3453.36612174859,3819.3
85.83,3456.27126646862,3819.3
85.84,3459.44476040149,3819.3
85.85,3462.33565808003,3819.3
85.86,3465.1901084636,3819.3
85.87,3467.74918793885,3819.3
85.88,3470.42224631516,3684.70000000019
85.89,3473.39124234677,3684.7
85.9,3476.45789967552,3684.7
85.91,3479.73324470642,3684.7
85.92,3483.69364264769,3684.7
85.93,3488.5629576024,3684.7
85.94,3493.86750079699,3684.7
85.95,3499.16473206141,3684.7
85.96,3505.1024976127,3684.7
85.97,3511.64330126368,3684.7
85.98,3518.56015449315,3700.89999999998
85.99,3525.93418200991,3700.9
86,3533.16215773551,3700.9
86.01,3540.51319966234,3700.9
86.02,3547.61970610451,3700.9
86.03,3555.17285294452,3700.9
86.04,3562.92325263561,3700.9
86.05,3570.09955862545,3700.9
86.06,3577.45866297541,3700.9
86.07,3585.26496427622,3700.9
86.08,3592.70070478937,3769.4999999999
86.09,3600.14800386774,3769.5
86.1,3607.10399719118,3769.5
86.11,3613.59031427703,3769.5
86.12,3619.9843995288,3769.5
86.13,3625.77914961548,3769.5
86.14,3631.36071535704,3769.5
86.15,3637.0149033997,3769.5
86.16,3642.05447046264,3769.5
86.17,3645.43576105896,3769.5
86.18,3649.3636875278,3861.79999999974
86.19,3652.77191638887,3861.8
86.2,3656.27058778483,3861.8
86.21,3659.45015305458,3861.8
86.22,3662.95570470457,3861.8
86.23,3666.15178916854,3861.8
86.24,3669.72036825668,3861.8
86.25,3672.95790213928,3861.8
86.26,3676.27305862781,3861.8
86.27,3679.29129957883,3861.8
86.28,3682.3022236979,4054.79999999973
86.29,3685.46861527646,4054.8
86.3,3688.50963970813,4054.8
86.31,3690.983200855,4054.8
86.32,3693.15976997228,4054.8
86.33,3694.53092560503,4054.8
86.34,3696.00926020851,4054.8
86.35,3697.39478253704,4054.8
86.36,3698.3210260792,4054.8
86.37,3698.64022424858,4054.8
86.38,3698.6810622479,3950.40000000015
86.39,3698.69469006432,3950.4
86.4,3698.26930618602,3950.4
86.41,3697.5045424695,3950.4
86.42,3696.91545122572,3950.4
86.43,3695.67301124275,3950.4
86.44,3694.83217913814,3950.4
86.45,3693.49306707239,3950.4
86.46,3691.99801909621,3950.4
86.47,3690.08888513859,3950.4
86.48,3687.96300553106,3988.69999999995
86.49,3686.01357085489,3988.7
86.5,3684.17542788644,3988.7
86.51,3682.21825357495,3988.7
86.52,3680.35721193368,3988.7
86.53,3678.39088251537,3988.7
86.54,3676.30689885681,3988.7
86.55,3675.03070698425,3988.7
86.56,3673.28547533652,3988.7
86.57,3671.84442425483,3988.7
86.58,3670.49336592362,3947.60000000006
86.59,3669.24694453696,3947.6
86.6,3667.91904299659,3947.6
86.61,3666.4551342127,3947.6
86.62,3665.13956890705,3947.6
86.63,3663.85471015526,3947.6
86.64,3662.62478134262,3947.6
86.65,3661.02645185667,3947.6
86.66,3659.52729477999,3947.6
86.67,3657.95746166622,3947.6
86.68,3656.77945068278,3972.09999999993
86.69,3655.63032455538,3972.1
86.7,3654.24627825095,3972.1
86.71,3652.81940426324,3972.1
86.72,3651.31835789969,3972.1
86.73,3649.89132763264,3972.1
86.74,3648.58410669617,3972.1
86.75,3647.50103718279,3972.1
86.76,3646.55125180116,3972.1
86.77,3645.59777869619,3972.1
86.78,3644.48437993379,3995.49999999997
86.79,3643.3507326957,3995.5
86.8,3642.3883373808,3995.5
86.81,3640.94753926975,3995.5
86.82,3639.96637920032,3995.5
86.83,3639.18489462979,3995.5
86.84,3637.92389474435,3995.5
86.85,3637.23955579409,3995.5
86.86,3636.52993709168,3995.5
86.87,3635.39050648114,3995.5
86.88,3634.80420868055,3945.60000000007
86.89,3633.19162409302,3945.6
86.9,3633.32202841584,3945.6
86.91,3631.98041353053,3945.6
86.92,3630.67721502076,3945.6
86.93,3630.0645934287,3945.6
86.94,3629.30974001212,3945.6
86.95,3628.7438597862,3945.6
86.96,3627.62862001327,3945.6
86.97,3626.76959839013,3945.6
86.98,3626.04405782144,4134.49999999973
86.99,3625.17903139115,4134.5
87,3624.71760933822,4134.5
87.01,3623.8142488945,4134.5
87.02,3623.25240143191,4134.5
87.03,3622.84982614476,4134.5
87.04,3622.25693823904,4134.5
87.05,3622.21021733723,4134.5
87.06,3621.7586084785,4134.5
87.07,3621.75028171455,4134.5
87.08,3621.47508798488,4109.80000000003
87.09,3621.22242080361,4109.8
87.1,3621.34236440526,4109.8
87.11,3621.31967203072,4109.8
87.12,3621.27294557635,4109.8
87.13,3621.19613644286,4109.8
87.14,3621.40484396043,4109.8
87.15,3621.34569058246,4109.8
87.16,3621.32307175738,4109.8
87.17,3621.15502823665,4109.8
87.18,3621.22649434898,4135.89999999993
87.19,3621.54691907269,4135.9
87.2,3621.81287199264,4135.9
87.21,3621.65951816411,4135.9
87.22,3621.76250378959,4135.9
87.23,3621.80772194263,4135.9
87.24,3621.47625049028,4135.9
87.25,3621.44982701403,4135.9
87.26,3621.65746055727,4135.9
87.27,3621.66339471545,4135.9
87.28,3621.72066136125,4162.49999999996
87.29,3621.96745832516,4162.5
87.3,3621.68237210508,4162.5
87.31,3621.97198970301,4162.5
87.32,3621.60057471716,4162.5
87.33,3621.47924060533,4162.5
87.34,3621.49529320904,4162.5
87.35,3621.33328876938,4162.5
87.36,3620.9129530082,4162.5
87.37,3620.90109354622,4162.5
87.38,3620.56695145974,4205.29999999994
87.39,3620.023879097,4205.3
87.4,3619.10351389958,4205.3
87.41,3617.57128855074,4205.3
87.42,3615.13789943216,4205.3
87.43,3612.51169916253,4205.3
87.44,3609.07968558641,4205.3
87.45,3604.93851514857,4205.3
87.46,3600.29227146885,4205.3
87.47,3595.16683665886,4205.3
87.48,3588.82829348866,4343.6999999998
87.49,3582.14355592089,4343.7
87.5,3575.87041346527,4343.7
87.51,3570.0550129166,4343.7
87.52,3564.57710614522,4343.7
87.53,3559.67485226596,4343.7
87.54,3555.18317408494,4343.7
87.55,3551.27603997161,4343.7
87.56,3547.88022072208,4343.7
87.57,3544.82831584131,4343.7
87.58,3542.58539833963,4288.00000000008
87.59,3540.37716330243,4288
87.6,3538.88737654539,4288
87.61,3537.7356824157,4288
87.62,3536.99502152931,4288
87.63,3536.75375355384,4288
87.64,3536.97111677701,4288
87.65,3537.22227535626,4288
87.66,3537.3801097236,4288
87.67,3538.06834779853,4288
87.68,3539.06631543272,4330.39999999988
87.69,3540.67227114254,4330.4
87.7,3542.8549427774,4330.4
87.71,3545.16980767962,4330.4
87.72,3547.65770345896,4330.4
87.73,3550.22160189927,4330.4
87.74,3553.18285830417,4330.4
87.75,3556.80635832785,4330.4
87.76,3560.07533207224,4330.4
87.77,3563.90494004366,4330.4
87.78,3567.92210859162,4437.59999999985
87.79,3572.302108629,4437.6
87.8,3576.48108065906,4437.6
87.81,3580.97579316748,4437.6
87.82,3585.01221052715,4437.6
87.83,3588.66523155346,4437.6
87.84,3592.68365114108,4437.6
87.85,3596.32364779739,4437.6
87.86,3600.22584142137,4437.6
87.87,3603.60969734484,4437.6
87.88,3607.10534874353,4666.29999999967
87.89,3610.68742465233,4666.3
87.9,3614.21877092244,4666.3
87.91,3617.40549990508,4666.3
87.92,3620.80464391814,4666.3
87.93,3624.17773712528,4666.3
87.94,3627.94105807493,4666.3
87.95,3630.81984798092,4666.3
87.96,3634.11110791621,4666.3
87.97,3636.91320620788,4666.3
87.98,3640.18013561264,4956.19999999959
87.99,3643.55971481746,4956.2
88,3646.88712368627,4956.2
88.01,3650.00037995038,4956.2
88.02,3653.49757970269,4956.2
88.03,3657.10915301706,4956.2
88.04,3660.8274572704,4956.2
88.05,3664.32164990631,4956.2
88.06,3668.2354612594,4956.2
88.07,3672.37464627414,4956.2
88.08,3676.39079887031,5170.1999999997
88.09,3680.54590877723,5170.2
88.1,3684.57920615958,5170.2
88.11,3688.64196636985,5170.2
88.12,3692.01896280831,5170.2
88.13,3695.58149391946,5170.2
88.14,3698.40435321897,5170.2
88.15,3701.65943322809,5170.2
88.16,3704.32393870115,5170.2
88.17,3707.13158540064,5170.2
88.18,3709.70813250861,5075.40000000027
88.19,3712.03803046088,5075.4
88.2,3714.01792385769,5075.4
88.21,3715.84160421124,5075.4
88.22,3717.59941285822,5075.4
88.23,3719.30861986997,5075.4
88.24,3720.79554034307,5075.4
88.25,3722.20857590299,5075.4
88.26,3723.43465716781,5075.4
88.27,3724.49614253748,5075.4
88.28,3725.29350313041,5065.00000000002
88.29,3726.15751289114,5065
88.3,3726.92805956593,5065
88.31,3728.32781392277,5065
88.32,3729.37945475332,5065
88.33,3730.60328546528,5065
88.34,3732.03321747887,5065
88.35,3733.6516380078,5065
88.36,3735.42600188817,5065
88.37,3737.10993820583,5065
88.38,3739.09910900623,5153.19999999988
88.39,3741.24183088533,5153.2
88.4,3743.42482759275,5153.2
88.41,3745.75820050128,5153.2
88.42,3747.35722066191,5153.2
88.43,3749.85222231228,5153.2
88.44,3752.20434883204,5153.2
88.45,3754.11702914832,5153.2
88.46,3756.39060405954,5153.2
88.47,3758.98205390505,5153.2
88.48,3761.60098436418,5078.00000000011
88.49,3763.99621597158,5078
88.5,3765.77923526266,5078
88.51,3766.41584005205,5078
88.52,3765.66973526017,5078
88.53,3763.64942657082,5078
88.54,3760.53110025095,5078
88.55,3756.35861636391,5078
88.56,3751.18908745785,5078
88.57,3744.725736933,5078
88.58,3736.97537894455,4455.60000000089
88.59,3728.74992943537,4455.6
88.6,3720.00998784505,4455.6
88.61,3710.71989341802,4455.6
88.62,3701.37435465298,4455.6
88.63,3692.15269047861,4455.6
88.64,3682.75311257258,4455.6
88.65,3672.85643812181,4455.6
88.66,3662.78201603403,4455.6
88.67,3652.51287502677,4455.6
88.68,3642.24221357521,4303.10000000043
88.69,3631.60432419572,4303.1
88.7,3621.16379796863,4303.1
88.71,3610.74781585883,4303.1
88.72,3600.53854366244,4303.1
88.73,3590.31948833227,4303.1
88.74,3579.98595343593,4303.1
