Time,KW_regen
71.61,-1.21449241667327
71.62,-1.21449018173949
71.63,-1.21448794842026
71.64,-1.21448572064175
71.65,-1.21448350817839
71.66,-1.21448130308882
71.67,-1.2144791009954
71.68,-1.21447690063897
71.69,-1.21447471453113
71.7,-1.21447258451852
71.71,-1.21447052895448
71.72,-1.21446855318401
71.73,-1.21446665876207
71.74,-1.2144648503294
71.75,-1.21446313769389
71.76,-1.21446151320879
71.77,-1.21445997238591
71.78,-1.21445851379147
71.79,-1.2144571455355
71.8,-1.21445589517439
71.81,-1.21445477510055
71.82,-1.21445378910753
71.83,-1.21445293809337
71.84,-1.21445222202428
71.85,-1.21445164082726
71.86,-1.21445119445365
71.87,-1.21445088284678
71.88,-1.21445070567509
71.89,-1.21445062035192
71.9,-1.21445048299991
71.91,-1.21445022144487
71.92,-1.21444982569798
71.93,-1.21444929098661
71.94,-1.21444860750785
71.95,-1.21444778323281
71.96,-1.21444682272939
71.97,-1.21444572316769
71.98,-1.21444447520151
71.99,-1.21444307401142
72,-1.21444338321617
72.01,-1.21444156530917
72.02,-1.21443952409286
72.03,-1.21443725281845
72.04,-1.21443476027384
72.05,-1.21443204700038
72.06,-1.2144291046334
72.07,-1.21442593696584
72.08,-1.21442253866868
72.09,-1.21441893558266
72.1,-1.21441518422772
72.11,-1.21441130180199
72.12,-1.2144072991525
72.13,-1.21440317299824
72.14,-1.21439893300011
72.15,-1.21439457999454
72.16,-1.21439010528484
72.17,-1.21438551261313
72.18,-1.21438079667959
72.19,-1.21437598381698
72.2,-1.2143711309318
72.21,-1.21436625473689
72.22,-1.21436137085939
72.23,-1.21435648164298
72.24,-1.21435157884658
72.25,-1.2143466713741
72.26,-1.21434176378278
72.27,-1.21433685280895
72.28,-1.21433192910598
72.29,-1.21432700061908
72.3,-1.21432206754209
72.31,-1.21431712137114
72.32,-1.21431216605171
72.33,-1.21430719628052
72.34,-1.21430222121714
72.35,-1.21429724151961
72.36,-1.21429224865869
72.37,-1.21428724649335
72.38,-1.21428222990169
72.39,-1.21427719506276
72.4,-1.21427210412028
72.41,-1.21426693432756
72.42,-1.21426167067501
72.43,-1.2142563198123
72.44,-1.21425088588204
72.45,-1.21424536956388
72.46,-1.21423976694195
72.47,-1.21423406821825
72.48,-1.21422828105843
72.49,-1.21422242287381
72.5,-1.21421654285844
72.51,-1.21421067091968
72.52,-1.21420480460424
72.53,-1.21419894095528
72.54,-1.21419308350971
72.55,-1.21418724222955
72.56,-1.21418140871972
72.57,-1.21417558306995
72.58,-1.21416977423836
72.59,-1.21416396915349
72.6,-1.21415814858047
72.61,-1.21415230018359
72.62,-1.2141464114778
72.63,-1.21414048984764
72.64,-1.21413453992615
72.65,-1.21412856272561
72.66,-1.21412255428819
72.67,-1.21411650450413
72.68,-1.21411042154087
72.69,-1.21410428792955
72.7,-1.21409803576071
72.71,-1.21409164219723
72.72,-1.21408509460797
72.73,-1.21407839566673
72.74,-1.21407153469478
72.75,-1.21406451072801
72.76,-1.21405733228623
72.77,-1.21404999470651
72.78,-1.21404250430225
72.79,-1.21403483665493
72.8,-1.21402693735772
72.81,-1.2140187741922
72.82,-1.21401034885996
72.83,-1.21400165918639
72.84,-1.21399269493032
72.85,-1.21398346417096
72.86,-1.21397397131491
72.87,-1.21396421247749
72.88,-1.21395417631928
72.89,-1.21394391170575
72.9,-1.21393355871628
72.91,-1.21392318286744
72.92,-1.21391281178357
72.93,-1.21390244363949
72.94,-1.21389207351311
72.95,-1.21388170190908
72.96,-1.2138713333556
72.97,-1.2138609773551
72.98,-1.21385062639853
72.99,-1.21384028452322
73,-1.21384608555651
73.01,-1.21383583317395
73.02,-1.21382563629326
73.03,-1.2138154965448
73.04,-1.2138054143887
73.05,-1.21379539016424
73.06,-1.21378542374622
73.07,-1.21377551547148
73.08,-1.21376566565602
73.09,-1.21375586004266
73.1,-1.2137460528219
73.11,-1.21373622370142
73.12,-1.21372636730994
73.13,-1.21371648056013
73.14,-1.21370656835907
73.15,-1.21369664032734
73.16,-1.2136866889141
73.17,-1.21367670869772
73.18,-1.21366669844191
73.19,-1.21365663927747
73.2,-1.21364646318231
73.21,-1.2136361260099
73.22,-1.21362561739962
73.23,-1.21361494329788
73.24,-1.21360409855792
73.25,-1.21359309333995
73.26,-1.21358192743243
73.27,-1.2135705862876
73.28,-1.2135590682388
73.29,-1.21354740028019
73.3,-1.2135356370762
73.31,-1.21352380083408
73.32,-1.2135118981131
73.33,-1.2134999253321
73.34,-1.2134878721223
73.35,-1.21347574775773
73.36,-1.21346355696003
73.37,-1.21345130116288
73.38,-1.21343898129527
73.39,-1.21342655225606
73.4,-1.21341386970838
73.41,-1.21340087386538
73.42,-1.21338755531146
73.43,-1.21337389887175
73.44,-1.21335989832737
73.45,-1.21334554864503
73.46,-1.21333085301107
73.47,-1.21331582296374
73.48,-1.21330044654159
73.49,-1.21328478218184
73.5,-1.21326903990419
73.51,-1.21325331008908
73.52,-1.2132376071746
73.53,-1.21322194804008
73.54,-1.21320634171774
73.55,-1.21319079049024
73.56,-1.21317529039986
73.57,-1.21315982987021
73.58,-1.21314441787784
73.59,-1.21312910306324
73.6,-1.21311401825233
73.61,-1.21309923025636
73.62,-1.21308476842666
73.63,-1.21307063021109
73.64,-1.21305681263532
73.65,-1.21304331589606
73.66,-1.21303014554388
73.67,-1.21301731497888
73.68,-1.21300481564448
73.69,-1.21299257617958
73.7,-1.21298037670468
73.71,-1.21296811845238
73.72,-1.21295577335844
73.73,-1.21294333262019
73.74,-1.2129307951205
73.75,-1.21291815889157
73.76,-1.21290542489
73.77,-1.21289259096451
73.78,-1.21287965735421
73.79,-1.21286659365607
73.8,-1.21285329644333
73.81,-1.21283971917163
73.82,-1.21282584835747
73.83,-1.21281167913946
73.84,-1.21279720369566
73.85,-1.21278240947836
73.86,-1.21276730528292
73.87,-1.21275189472931
73.88,-1.21273617872293
73.89,-1.21272027311101
73.9,-1.21270455997219
73.91,-1.21268921063559
73.92,-1.21267427571172
73.93,-1.21265977085935
73.94,-1.21264570120138
73.95,-1.21263206858405
73.96,-1.21261887525237
73.97,-1.21260612246004
73.98,-1.21259381111843
73.99,-1.21258216604762
74,-1.21273220787979
74.01,-1.21272370443739
74.02,-1.21271701930747
74.03,-1.21271218917441
74.04,-1.21270922617213
74.05,-1.2127081324691
74.06,-1.21270890096488
74.07,-1.21271151614263
74.08,-1.21271598305316
74.09,-1.21272200784687
74.1,-1.21272862110175
74.11,-1.21273539023384
74.12,-1.21274219174407
74.13,-1.21274899052886
74.14,-1.21275577648953
74.15,-1.21276254681855
74.16,-1.21276930106927
74.17,-1.21277603907276
74.18,-1.21278276095623
74.19,-1.21278946702714
74.2,-1.21279615727268
74.21,-1.21280283128435
74.22,-1.2128094893281
74.23,-1.2128161314789
74.24,-1.21282275739489
74.25,-1.2128293672233
74.26,-1.21283596028319
74.27,-1.21284253753798
74.28,-1.21284910117683
74.29,-1.21285565118083
74.3,-1.21286218643889
74.31,-1.21286870628936
74.32,-1.21287520963869
74.33,-1.2128816969121
74.34,-1.21288816887169
74.35,-1.21289462567502
74.36,-1.21290106698785
74.37,-1.21290749233227
74.38,-1.21291390252127
74.39,-1.21292029764228
74.4,-1.21292667882432
74.41,-1.21293304532463
74.42,-1.21293939634592
74.43,-1.2129457322878
74.44,-1.21295205205588
74.45,-1.21295835670582
74.46,-1.21296464744498
74.47,-1.2129709245494
74.48,-1.21297718746809
74.49,-1.21298343600283
74.5,-1.21298966957804
74.51,-1.21299588861684
74.52,-1.21300209348588
74.53,-1.21300828358257
74.54,-1.21301445899982
74.55,-1.21302062047979
74.56,-1.21302676704822
74.57,-1.21303289805442
74.58,-1.21303901404935
74.59,-1.21304511686784
74.6,-1.21305120652536
74.61,-1.21305728277224
74.62,-1.21306334566314
74.63,-1.21306939473301
74.64,-1.21307543010633
74.65,-1.21308145073367
74.66,-1.21308745609182
74.67,-1.21309344758432
74.68,-1.21309942558564
74.69,-1.21310538436532
74.7,-1.21311131207795
74.71,-1.2131172136283
74.72,-1.2131230780306
74.73,-1.21312889861937
74.74,-1.21313467892941
74.75,-1.21314043030596
74.76,-1.21314614328763
74.77,-1.21315181803388
74.78,-1.21315746466529
74.79,-1.21316308391755
74.8,-1.21316869876117
74.81,-1.2131743111942
74.82,-1.21317993399532
74.83,-1.21318556822111
74.84,-1.2131912044475
74.85,-1.21319685211343
74.86,-1.21320251698073
74.87,-1.21320819501874
74.88,-1.21321387607444
74.89,-1.2132195651225
74.9,-1.21322525110742
74.91,-1.21323092604885
74.92,-1.21323658950138
74.93,-1.21324224099915
74.94,-1.21324787988725
74.95,-1.21325350571936
74.96,-1.2132591189663
74.97,-1.21326471902767
74.98,-1.21327030603674
74.99,-1.21327588029042
75,-1.21340236731458
75.01,-1.21340791687689
75.02,-1.21341345329232
75.03,-1.21341897664688
75.04,-1.21342448722237
75.05,-1.21342998517004
75.06,-1.21343547085661
75.07,-1.21344094395607
75.08,-1.21344640477987
75.09,-1.21345185306122
75.1,-1.21345728880937
75.11,-1.21346271198139
75.12,-1.21346812219547
75.13,-1.21347352006819
75.14,-1.21347890583794
75.15,-1.21348427935181
75.16,-1.21348964024428
75.17,-1.21349498900482
75.18,-1.21350032551894
75.19,-1.21350565000458
75.2,-1.21351096268617
75.21,-1.21351626376737
75.22,-1.21352155273679
75.23,-1.21352683045497
75.24,-1.2135320969969
75.25,-1.21353735145995
75.26,-1.21354259429237
75.27,-1.21354782573611
75.28,-1.21355304554973
75.29,-1.21355825330994
75.3,-1.21356344949147
75.31,-1.21356863381599
75.32,-1.21357380655151
75.33,-1.21357896795687
75.34,-1.21358411776539
75.35,-1.21358925560161
75.36,-1.21359438126796
75.37,-1.21359949517661
75.38,-1.21360459882528
75.39,-1.213609691751
75.4,-1.21361477372973
75.41,-1.21361984411267
75.42,-1.2136249034879
75.43,-1.21362995221604
75.44,-1.2136349903488
75.45,-1.21364001725763
75.46,-1.21364503296619
75.47,-1.21365003752789
75.48,-1.21365503095286
75.49,-1.21366001355613
75.5,-1.21366498493493
75.51,-1.21366994544746
75.52,-1.21367489517908
75.53,-1.21367983320709
75.54,-1.21368476036551
75.55,-1.21368967688573
75.56,-1.213694582747
75.57,-1.21369947771945
75.58,-1.21370436199083
75.59,-1.21370923558054
75.6,-1.2137140986221
75.61,-1.21371895099332
75.62,-1.2137237927506
75.63,-1.21372862388523
75.64,-1.2137334443751
75.65,-1.21373825427539
75.66,-1.21374305359869
75.67,-1.21374784270263
75.68,-1.2137526215885
75.69,-1.21375739021682
75.7,-1.21376214842646
75.71,-1.21376689602152
75.72,-1.21377163328176
75.73,-1.21377636021145
75.74,-1.2137810767183
75.75,-1.21378578305005
75.76,-1.21379047924718
75.77,-1.21379516505472
75.78,-1.21379984060208
75.79,-1.21380450584569
75.8,-1.21380916088169
75.81,-1.21381380599542
75.82,-1.2138184411534
75.83,-1.21382306658072
75.84,-1.21382768244887
75.85,-1.21383228813451
75.86,-1.21383688385026
75.87,-1.21384146985651
75.88,-1.21384604614462
75.89,-1.21385061279956
75.9,-1.21385516978035
75.91,-1.21385971664487
75.92,-1.21386425343686
75.93,-1.21386878033164
75.94,-1.2138732970944
75.95,-1.21387780422154
75.96,-1.21388230162624
75.97,-1.21388678950534
75.98,-1.21389126764444
75.99,-1.21389573622691
76,-1.21379576016606
76.01,-1.21380020962858
76.02,-1.21380464952141
76.03,-1.21380907968729
76.04,-1.21381350037681
76.05,-1.21381791164499
76.06,-1.2138223134468
76.07,-1.21382670576515
76.08,-1.21383108875416
76.09,-1.21383541653771
76.1,-1.21383953807442
76.11,-1.21384338634214
76.12,-1.21384694351481
76.13,-1.2138502051112
76.14,-1.21385316981208
76.15,-1.21385583810545
76.16,-1.21385821090279
76.17,-1.21386028876111
76.18,-1.2138620722072
76.19,-1.21386363932846
76.2,-1.21386524153705
76.21,-1.21386698289674
76.22,-1.2138688994027
76.23,-1.21387099423885
76.24,-1.21387327924585
76.25,-1.21387575533229
76.26,-1.21387841333361
76.27,-1.21388125704186
76.28,-1.21388428059841
76.29,-1.21388747484236
76.3,-1.21389078916181
76.31,-1.21389420853936
76.32,-1.21389772150713
76.33,-1.21390133130458
76.34,-1.21390502750399
76.35,-1.21390880897401
76.36,-1.2139126842852
76.37,-1.21391664893641
76.38,-1.21392070876382
76.39,-1.21392484013612
76.4,-1.21392899292705
76.41,-1.21393314559034
76.42,-1.21393729192681
76.43,-1.21394143026898
76.44,-1.21394556002887
76.45,-1.21394968102388
76.46,-1.21395379326225
76.47,-1.21395789665271
76.48,-1.2139619913896
76.49,-1.21396607734459
76.5,-1.21397015049698
76.51,-1.21397420057528
76.52,-1.21397823581627
76.53,-1.21398225657469
76.54,-1.21398625363847
76.55,-1.21399023557162
76.56,-1.21399420710017
76.57,-1.21399816526695
76.58,-1.21400210041293
76.59,-1.21400601192433
76.6,-1.21400987094699
76.61,-1.21401365521945
76.62,-1.21401736535165
76.63,-1.21402099524831
76.64,-1.2140245543554
76.65,-1.21402804344551
76.66,-1.21403145395112
76.67,-1.21403478994751
76.68,-1.21403804645298
76.69,-1.21404124212094
76.7,-1.21404441121846
76.71,-1.21404756824436
76.72,-1.21405071716668
76.73,-1.21405385486383
76.74,-1.21405697172036
76.75,-1.21406007600518
76.76,-1.21406317243393
76.77,-1.21406626228761
76.78,-1.21406934581193
76.79,-1.21407242310299
76.8,-1.2140754987193
76.81,-1.21407858252118
76.82,-1.21408166669938
76.83,-1.21408474637673
76.84,-1.21408782470471
76.85,-1.21409091130919
76.86,-1.21409399813414
76.87,-1.21409708513419
76.88,-1.21410018117216
76.89,-1.21410327795038
76.9,-1.21410637061937
76.91,-1.2141094576736
76.92,-1.2141125387731
76.93,-1.21411561384031
76.94,-1.21411868265013
76.95,-1.21412174534474
76.96,-1.21412480204594
76.97,-1.21412785277588
76.98,-1.21413089748448
76.99,-1.2141339014249
77,-1.21406412792645
77.01,-1.21406677036629
77.02,-1.21406919254735
77.03,-1.21407139086369
77.04,-1.21407336893628
77.05,-1.21407513680265
77.06,-1.21407668704722
77.07,-1.21407801584377
77.08,-1.21407912243578
77.09,-1.21408005432412
77.1,-1.21408097274993
77.11,-1.21408195801427
77.12,-1.21408302229074
77.13,-1.21408416645454
77.14,-1.21408539502423
77.15,-1.21408671799775
77.16,-1.21408812719747
77.17,-1.21408962238454
77.18,-1.21409121193768
77.19,-1.21409289601182
77.2,-1.21409469379862
77.21,-1.21409660645453
77.22,-1.21409864490268
77.23,-1.21410081009997
77.24,-1.21410309332671
77.25,-1.21410550260844
77.26,-1.21410804223267
77.27,-1.21411070887563
77.28,-1.2141134926436
77.29,-1.21411636712024
77.3,-1.21411922301543
77.31,-1.21412201525973
77.32,-1.21412473990209
77.33,-1.21412738541605
77.34,-1.21412994640632
77.35,-1.2141324214801
77.36,-1.21413481483063
77.37,-1.21413713625531
77.38,-1.21413937789346
77.39,-1.21414152262048
77.4,-1.2141435227289
77.41,-1.21414534953911
77.42,-1.2141470015782
77.43,-1.21414847236343
77.44,-1.21414977069853
77.45,-1.21415089752796
77.46,-1.21415184486527
77.47,-1.2141526167255
77.48,-1.21415320815974
77.49,-1.21415361988345
77.5,-1.21415382888573
77.51,-1.21415382017553
77.52,-1.21415358103307
77.53,-1.21415311849858
77.54,-1.21415243715302
77.55,-1.21415153850588
77.56,-1.21415041882938
77.57,-1.21414906869269
77.58,-1.21414749596677
77.59,-1.21414576064773
77.6,-1.21414405122418
77.61,-1.21414245988299
77.62,-1.21414100215316
77.63,-1.21413968442596
77.64,-1.21413851715197
77.65,-1.21413749254271
77.66,-1.21413660602251
77.67,-1.21413586037527
77.68,-1.21413526500534
77.69,-1.21413476918784
77.7,-1.21413422741946
77.71,-1.2141335754592
77.72,-1.21413279503424
77.73,-1.21413188117204
77.74,-1.21413083239816
77.75,-1.21412964838402
77.76,-1.21412832906929
77.77,-1.21412687448602
77.78,-1.21412528487916
77.79,-1.21412357725951
77.8,-1.21412180810663
77.81,-1.2141199984257
77.82,-1.21411814572496
77.83,-1.21411625974455
77.84,-1.21411434570505
77.85,-1.21411240498896
77.86,-1.21411043374511
77.87,-1.21410842242848
77.88,-1.21410637876749
77.89,-1.21410432026379
77.9,-1.21410229464806
77.91,-1.21410033127977
77.92,-1.21409842780525
77.93,-1.21409658122523
77.94,-1.21409479493801
77.95,-1.21409307868395
77.96,-1.21409142447409
77.97,-1.21408983192162
77.98,-1.21408830952852
77.99,-1.21408684469825
78,-1.21408035303314
78.01,-1.21407893974174
78.02,-1.21407754481182
78.03,-1.21407616211757
78.04,-1.21407480062192
78.05,-1.21407346092686
78.06,-1.21407213458594
78.07,-1.21407082559581
78.08,-1.21406952872658
78.09,-1.21406826578881
78.1,-1.21406708430235
78.11,-1.21406600055644
78.12,-1.21406501047618
78.13,-1.21406412312563
78.14,-1.2140633434299
78.15,-1.21406267268381
78.16,-1.21406210690781
78.17,-1.21406163640895
78.18,-1.21406126878571
78.19,-1.21406098700184
78.2,-1.21406072135966
78.21,-1.21406044050713
78.22,-1.21406013554642
78.23,-1.21405980400317
78.24,-1.21405944518196
78.25,-1.21405905896129
78.26,-1.21405864529179
78.27,-1.21405820402634
78.28,-1.2140577352094
78.29,-1.21405721756232
78.3,-1.21405658024019
78.31,-1.21405578713596
78.32,-1.214054819657
78.33,-1.21405368317782
78.34,-1.21405238164393
78.35,-1.2140509162767
78.36,-1.21404928309261
78.37,-1.21404747257457
78.38,-1.21404549245839
78.39,-1.21404338209878
78.4,-1.21404125194168
78.41,-1.21403914324869
78.42,-1.21403707837123
78.43,-1.21403506185856
78.44,-1.2140330862012
78.45,-1.21403116006727
78.46,-1.21402928797422
78.47,-1.21402746698727
78.48,-1.21402568737013
78.49,-1.21402395312547
78.5,-1.21402225022224
78.51,-1.21402056365984
78.52,-1.2140188953389
78.53,-1.21401723939361
78.54,-1.21401560517795
78.55,-1.21401399321471
78.56,-1.2140123949156
78.57,-1.21401081421249
78.58,-1.21400924588487
78.59,-1.21400771209267
78.6,-1.21400626036932
78.61,-1.21400491124362
78.62,-1.21400367047277
78.63,-1.21400253978425
78.64,-1.21400152374617
78.65,-1.21400063231413
78.66,-1.21399985758769
78.67,-1.21399919482394
78.68,-1.21399864268661
78.69,-1.21399820935572
78.7,-1.2139979230263
78.71,-1.2139977920008
78.72,-1.21399780973139
78.73,-1.21399798492934
78.74,-1.21399832222875
78.75,-1.2139988227709
78.76,-1.21399948236336
78.77,-1.21400029085077
78.78,-1.21400125590793
78.79,-1.21400235172007
78.8,-1.21400348406791
78.81,-1.21400461860981
78.82,-1.21400573897973
78.83,-1.21400685136839
78.84,-1.21400795559757
78.85,-1.21400904276393
78.86,-1.21401011685347
78.87,-1.21401116831138
78.88,-1.21401219655503
78.89,-1.21401316697339
78.9,-1.21401392957203
78.91,-1.21401442082771
78.92,-1.21401463156645
78.93,-1.21401454899117
78.94,-1.21401416739185
78.95,-1.21401348526181
78.96,-1.2140125066861
78.97,-1.21401124168052
78.98,-1.21400968240456
78.99,-1.21400788913306
79,-1.21399098784924
79.01,-1.21398926404293
79.02,-1.21398764647494
79.03,-1.21398614255421
79.04,-1.21398476295376
79.05,-1.2139834999008
79.06,-1.21398234885618
79.07,-1.21398131289883
79.08,-1.21398040158859
79.09,-1.21397957675009
79.1,-1.21397873401041
79.11,-1.21397782312753
79.12,-1.21397682113799
79.13,-1.21397573232375
79.14,-1.21397456042388
79.15,-1.21397330648006
79.16,-1.21397196647879
79.17,-1.21397053057417
79.18,-1.21396900690025
79.19,-1.21396738698626
79.2,-1.21396562952218
79.21,-1.21396372019924
79.22,-1.2139616635914
79.23,-1.21395945036352
79.24,-1.2139570755874
79.25,-1.21395453794343
79.26,-1.21395184128101
79.27,-1.21394899547643
79.28,-1.21394599255456
79.29,-1.21394284513685
79.3,-1.21393961348366
79.31,-1.21393633240976
79.32,-1.21393300581926
79.33,-1.21392964139781
79.34,-1.21392623038469
79.35,-1.21392277216139
79.36,-1.21391927556806
79.37,-1.21391573630056
79.38,-1.21391215973195
79.39,-1.21390854525516
79.4,-1.21390492100785
79.41,-1.21390130851102
79.42,-1.213897702829
79.43,-1.21389410033022
79.44,-1.21389050468772
79.45,-1.2138869254208
79.46,-1.21388335415418
79.47,-1.21387979104067
79.48,-1.21387624486653
79.49,-1.21387271177844
79.5,-1.21386920542568
79.51,-1.21386574538118
79.52,-1.21386233544281
79.53,-1.21385896331279
79.54,-1.21385562770575
79.55,-1.21385233687593
79.56,-1.21384908692512
79.57,-1.21384588293233
79.58,-1.21384272001898
79.59,-1.21383956828851
79.6,-1.21383630250405
79.61,-1.21383286559043
79.62,-1.21382924128816
79.63,-1.213825424859
79.64,-1.21382141502037
79.65,-1.21381721129884
79.66,-1.21381281350027
79.67,-1.21380822153475
79.68,-1.21380343511657
79.69,-1.21379847623161
79.7,-1.21379341739341
79.71,-1.21378829557377
79.72,-1.2137831303967
79.73,-1.21377791618047
79.74,-1.21377264892658
79.75,-1.21376732757052
79.76,-1.21376195614337
79.77,-1.21375654486532
79.78,-1.21375108540799
79.79,-1.21374558648632
79.8,-1.21374008603032
79.81,-1.21373459335646
79.82,-1.21372911765053
79.83,-1.21372365040918
79.84,-1.21371819166196
79.85,-1.21371274998149
79.86,-1.21370732141104
79.87,-1.21370191601661
79.88,-1.21369653447189
79.89,-1.21369113656817
79.9,-1.21368562744313
79.91,-1.21367996124459
79.92,-1.2136741157056
79.93,-1.2136680954003
79.94,-1.21366190348833
79.95,-1.21365554095898
79.96,-1.21364900352326
79.97,-1.21364228089104
79.98,-1.21363538090219
79.99,-1.21362833503499
80,-1.21363545862275
80.01,-1.21362834232522
80.02,-1.21362122243147
80.03,-1.21361410275052
80.04,-1.21360698397292
80.05,-1.21359986643213
80.06,-1.21359274992638
80.07,-1.21358563472044
80.08,-1.21357852092601
80.09,-1.21357139933639
80.1,-1.21356423970939
80.11,-1.21355703340829
80.12,-1.21354978681145
80.13,-1.21354249046565
80.14,-1.21353513912291
80.15,-1.21352773140785
80.16,-1.21352027127309
80.17,-1.21351276929802
80.18,-1.21350521694036
80.19,-1.21349762755625
80.2,-1.21349005598015
80.21,-1.2134825186347
80.22,-1.21347502655167
80.23,-1.21346757631787
80.24,-1.21346017839737
80.25,-1.21345283452631
80.26,-1.21344553549671
80.27,-1.21343828512218
80.28,-1.2134310780913
80.29,-1.21342392909043
80.3,-1.21341685427954
80.31,-1.21340985127508
80.32,-1.2134029263649
80.33,-1.21339607485166
80.34,-1.21338930227923
80.35,-1.21338259850389
80.36,-1.2133759629361
80.37,-1.21336940982511
80.38,-1.21336294011333
80.39,-1.21335652245512
80.4,-1.21335009442363
80.41,-1.21334363698062
80.42,-1.21333713600685
80.43,-1.21333059560849
80.44,-1.21332400523566
80.45,-1.21331736402597
80.46,-1.21331068124471
80.47,-1.21330395222252
80.48,-1.21329718311389
80.49,-1.21329035461156
80.5,-1.21328343437609
80.51,-1.21327641768075
80.52,-1.21326929145345
80.53,-1.2132620492409
80.54,-1.21325469407693
80.55,-1.21324723574042
80.56,-1.21323966578833
80.57,-1.21323198372957
80.58,-1.21322419827995
80.59,-1.21321631999108
80.6,-1.21320841081515
80.61,-1.21320050885777
80.62,-1.21319261278523
80.63,-1.2131847194637
80.64,-1.21317683355271
80.65,-1.2131689655353
80.66,-1.21316110652094
80.67,-1.21315325580972
80.68,-1.21314542339742
80.69,-1.21313760514062
80.7,-1.21312980691215
80.71,-1.21312202348778
80.72,-1.21311426035511
80.73,-1.21310651190768
80.74,-1.21309878877613
80.75,-1.21309109152767
80.76,-1.21308341054235
80.77,-1.21307575039396
80.78,-1.21306810503527
80.79,-1.21306045643666
80.8,-1.2130527086191
80.81,-1.21304480919245
80.82,-1.21303675434684
80.83,-1.21302854106855
80.84,-1.21302015895667
80.85,-1.21301161636045
80.86,-1.21300291815687
80.87,-1.21299406116089
80.88,-1.21298503317962
80.89,-1.21297586323896
80.9,-1.21296662149293
80.91,-1.21295734361452
80.92,-1.21294804835103
80.93,-1.21293872933595
80.94,-1.21292938189355
80.95,-1.21292000518354
80.96,-1.2129106034234
80.97,-1.21290118869152
80.98,-1.21289175100083
80.99,-1.21288230014755
81,-1.21294945841674
81.01,-1.21294009773257
81.02,-1.21293080057059
81.03,-1.21292156786832
81.04,-1.21291240026233
81.05,-1.21290329760813
81.06,-1.2128942609177
81.07,-1.21288528928592
81.08,-1.21287638337431
81.09,-1.21286753409824
81.1,-1.21285870717591
81.11,-1.2128498894041
81.12,-1.21284107767666
81.13,-1.21283226890009
81.14,-1.21282346507441
81.15,-1.21281467956886
81.16,-1.21280590408556
81.17,-1.21279713299448
81.18,-1.21278836494066
81.19,-1.21277959522896
81.2,-1.21277081185892
81.21,-1.21276201932275
81.22,-1.21275321100269
81.23,-1.21274439232761
81.24,-1.21273555192294
81.25,-1.21272668889641
81.26,-1.21271781351082
81.27,-1.21270892187195
81.28,-1.21270001926282
81.29,-1.21269112063284
81.3,-1.21268230441735
81.31,-1.21267360125362
81.32,-1.21266501037439
81.33,-1.21265654351161
81.34,-1.21264820757034
81.35,-1.21264000443482
81.36,-1.21263193014049
81.37,-1.21262397293722
81.38,-1.21261614251159
81.39,-1.21260837731407
81.4,-1.2126004583691
81.41,-1.21259228737672
81.42,-1.2125838366631
81.43,-1.21257509731515
81.44,-1.21256606619029
81.45,-1.21255674228762
81.46,-1.21254712542475
81.47,-1.21253721501326
81.48,-1.2125270105637
81.49,-1.21251654256699
81.5,-1.21250590854041
81.51,-1.21249514184117
81.52,-1.21248426014765
81.53,-1.21247326026607
81.54,-1.21246215381121
81.55,-1.21245094185443
81.56,-1.21243961389704
81.57,-1.21242817506927
81.58,-1.21241661837844
81.59,-1.21240501245998
81.6,-1.21239354849015
81.61,-1.21238230282991
81.62,-1.21237130355168
81.63,-1.21236055240514
81.64,-1.21235006365388
81.65,-1.21233983968307
81.66,-1.21232986889888
81.67,-1.21232015729997
81.68,-1.21231069885031
81.69,-1.21230152141034
81.7,-1.21229268354602
81.71,-1.21228421144832
81.72,-1.21227611176127
81.73,-1.21226838756624
81.74,-1.21226103422801
81.75,-1.21225404049011
81.76,-1.21224741569532
81.77,-1.21224116564424
81.78,-1.21223529211993
81.79,-1.21222969979613
81.8,-1.21222407182075
81.81,-1.21221826685303
81.82,-1.21221224404264
81.83,-1.21220599232378
81.84,-1.21219950795463
81.85,-1.21219278982782
81.86,-1.21218583802361
81.87,-1.21217865210325
81.88,-1.21217123183062
81.89,-1.21216382955007
81.9,-1.21215728262259
81.91,-1.21215197648221
81.92,-1.21214801216566
81.93,-1.21214542586507
81.94,-1.21214421345555
81.95,-1.21214437478293
81.96,-1.21214591854463
81.97,-1.21214883696058
81.98,-1.21215313272951
81.99,-1.2121585917511
82,-1.2122603477
82.01,-1.21226648836799
82.02,-1.21227274184894
82.03,-1.21227908410856
82.04,-1.21228549745848
82.05,-1.21229198989116
82.06,-1.21229856589515
82.07,-1.21230522149166
82.08,-1.21231194430148
82.09,-1.21231872874674
82.1,-1.21232552754475
82.11,-1.21233231882239
82.12,-1.21233909638115
82.13,-1.21234585805549
82.14,-1.21235260311235
82.15,-1.21235933204582
82.16,-1.21236604466444
82.17,-1.2123727411299
82.18,-1.21237942138197
82.19,-1.21238608549876
82.2,-1.21239273390635
82.21,-1.21239936616255
82.22,-1.21240598293736
82.23,-1.21241258395985
82.24,-1.21241916947584
82.25,-1.21242574116344
82.26,-1.21243229882893
82.27,-1.21243884142355
82.28,-1.21244536824544
82.29,-1.21245187851967
82.3,-1.21245837228559
82.31,-1.21246485010901
82.32,-1.21247131249843
82.33,-1.21247776010256
82.34,-1.21248419306582
82.35,-1.21249061128042
82.36,-1.21249701400351
82.37,-1.21250340102124
82.38,-1.21250977295722
