Time,Vdc
101.9,540.016939728816
101.91,540.018208267124
101.92,540.057574516105
101.93,540.079778412197
101.94,540.042167240529
101.95,540.069935302201
101.96,540.176294808784
101.97,540.155625298516
101.98,540.0742958032
101.99,540.020589643757
102,540.025961631771
102.01,540.098679777564
102.02,540.114028419825
102.03,540.071502731033
102.04,540.040255249689
102.05,540.053780731003
102.06,540.125417067291
102.07,540.024111998597
102.08,540.036370059532
102.09,540.048443040445
102.1,540.023801993432
102.11,540.07204063055
102.12,540.114009443877
102.13,540.008803086836
102.14,540.096814634192
102.15,540.065542941402
102.16,540.045985341569
102.17,540.026067722008
102.18,540.031176189673
102.19,540.098431586995
102.2,540.033029412424
102.21,540.034982231048
102.22,540.071031182821
102.23,540.044017945221
102.24,540.090228368131
102.25,540.032659133245
102.26,540.113312974787
102.27,540.057324454363
102.28,540.041742962876
102.29,540.145223984248
102.3,540.006519305113
102.31,540.070644504615
102.32,540.105308022855
102.33,540.049489080644
102.34,540.00259818273
102.35,540.134343671919
102.36,540.113576610479
102.37,540.028006142419
102.38,540.019024381238
102.39,540.034911952022
102.4,540.08571574241
102.41,540.05516746579
102.42,539.99640179422
102.43,539.982936301424
102.44,540.031961612021
102.45,540.013195341609
102.46,540.000870567875
102.47,539.968177231722
102.48,539.993889270676
102.49,539.897821367073
102.5,540.05715293637
102.51,539.999965832915
102.52,540.040868880716
102.53,539.968631170827
102.54,539.959021424173
102.55,539.97483749897
102.56,539.958283988627
102.57,540.062232568935
102.58,540.057341147748
102.59,540.027288945089
102.6,539.967550439371
102.61,539.917680296595
102.62,539.978618387139
102.63,540.06809370385
102.64,540.002870928303
102.65,540.030815238886
102.66,540.059145989302
102.67,539.922715835984
102.68,539.968967551638
102.69,539.960521242307
102.7,540.017137620194
102.71,539.984158117007
102.72,539.929008105286
102.73,539.976265257004
102.74,540.010358506262
102.75,540.051531211768
102.76,539.959088821448
102.77,540.006675726422
102.78,539.957773757075
102.79,539.964826609354
102.8,540.00053527052
102.81,540.045173612278
102.82,540.090660332343
102.83,540.058964844882
102.84,539.999388045694
102.85,540.0011147233
102.86,539.982337559497
102.87,540.006905948325
102.88,540.086350070595
102.89,540.022859465875
102.9,540.018250865078
102.91,540.008808064614
102.92,540.018426629012
102.93,540.039705749997
102.94,540.044233383466
102.95,540.067365636309
102.96,540.016160006485
102.97,540.09971498023
102.98,540.091003129351
102.99,540.019693308435
103,540.070509916576
103.01,540.041582696739
103.02,539.995239468604
103.03,540.033706705869
103.04,540.02128281413
103.05,540.001144540479
103.06,539.98675575862
103.07,540.032921894785
103.08,540.08246277107
103.09,540.024930913843
103.1,540.049690451974
103.11,540.125402992838
103.12,540.132121630193
103.13,540.042717625855
103.14,540.140413141614
103.15,540.035669425293
103.16,540.057747835253
103.17,540.059727579231
103.18,540.098471561221
103.19,540.068024778452
103.2,540.041771153414
103.21,540.036624714834
103.22,539.97271576693
103.23,540.002240142524
103.24,540.109440777083
103.25,540.051371096845
103.26,540.069367308234
103.27,540.014102006222
103.28,540.06354667378
103.29,539.997889795433
103.3,539.97804487728
103.31,540.000444052373
103.32,540.079100803953
103.33,540.002624836986
103.34,539.95895870725
103.35,539.994192358995
103.36,540.012181692721
103.37,540.005066593312
103.38,539.959917781668
103.39,540.052761148485
103.4,540.020882877181
103.41,539.949104395538
103.42,539.963622659972
103.43,540.026369842859
103.44,540.0526339946
103.45,539.95225340793
103.46,540.048294851055
103.47,540.012377876107
103.48,539.970193069523
103.49,540.002940127405
103.5,540.007998534128
103.51,540.010807095788
103.52,539.973668700427
103.53,539.992532567622
103.54,539.949629022633
103.55,540.110864400115
103.56,539.915942113579
103.57,539.972905909563
103.58,539.927183561808
103.59,540.004329809785
103.6,539.948594011089
103.61,539.914568942137
103.62,539.93149250811
103.63,539.956162708567
103.64,540.013077643308
103.65,539.950638148444
103.66,539.916671742203
103.67,539.908258751058
103.68,539.984625954685
103.69,540.079163138059
103.7,539.991850431094
103.71,539.947283195991
103.72,539.943164766229
103.73,539.949467771504
103.74,540.018244441493
103.75,540.021373960434
103.76,540.035356805295
103.77,539.978987836307
103.78,539.906536565828
103.79,540.005177635587
103.8,540.024013648966
103.81,539.97305358828
103.82,540.004968974134
103.83,539.974519543389
103.84,540.109796593837
103.85,539.979815874834
103.86,539.959578982183
103.87,539.930493016736
103.88,539.951224364219
103.89,539.930408182455
103.9,539.926102470519
103.91,540.056406484144
103.92,540.037888393433
103.93,540.031394862404
103.94,540.009504694828
103.95,540.077298706183
103.96,539.966710571917
103.97,539.979426859469
103.98,540.012180470531
103.99,539.987865554623
104,539.969858623553
104.01,539.946293812949
104.02,539.994889266692
104.03,539.993697653974
104.04,539.940631571078
104.05,539.955456345391
104.06,539.996256409999
104.07,540.033152631388
104.08,540.050614804757
104.09,540.043943189186
104.1,540.04967397
104.11,540.002473576574
104.12,539.997176420115
104.13,539.98085904703
104.14,539.959521002855
104.15,540.018592760619
104.16,539.94363229919
104.17,540.057236081292
104.18,539.991913943986
104.19,540.115318679327
104.2,540.077469414035
104.21,539.983313762963
104.22,539.993373406821
104.23,539.978444475562
104.24,539.953966324997
104.25,539.979764151081
104.26,539.98826682272
104.27,540.019412995808
104.28,540.041837877122
104.29,540.026690472286
104.3,540.01957406259
104.31,539.915541747124
104.32,539.988824329318
104.33,539.956378397769
104.34,539.992669023381
104.35,540.051834202358
104.36,540.030900267578
104.37,540.00697544117
104.38,539.934321644458
104.39,539.926370259685
104.4,539.948726641719
104.41,539.979228983123
104.42,539.979973625069
104.43,540.006828281533
104.44,539.995725583594
104.45,540.025380808235
104.46,540.009314751136
104.47,540.02139737905
104.48,539.968682497145
104.49,539.969631890164
104.5,539.950351467378
104.51,539.959743348781
104.52,539.890725660248
104.53,539.968028986788
104.54,539.981590247542
104.55,540.039907319461
104.56,539.994240984788
104.57,540.031667098795
104.58,540.023193298995
104.59,540.005634393242
104.6,540.0028972232
104.61,540.042639776655
104.62,539.996762130873
104.63,539.982795077216
104.64,539.978337396015
104.65,539.986184922886
104.66,539.974974973337
104.67,540.039772593488
104.68,539.971365660559
104.69,539.969689486169
104.7,540.032352842585
104.71,539.998441353708
104.72,539.963649969075
104.73,540.024192873965
104.74,539.951293770748
104.75,539.89207737917
104.76,539.913105289846
104.77,539.870085653867
104.78,539.894423203209
104.79,539.947295666348
104.8,540.03601852932
104.81,539.960926210751
104.82,539.92150724851
104.83,539.934939104645
104.84,539.900391821848
104.85,539.93829666151
104.86,539.935031139046
104.87,539.93522636609
104.88,539.85229854844
104.89,539.889189406746
104.9,539.942892443788
104.91,539.925931585988
104.92,539.791678856823
104.93,539.91720089627
104.94,539.823864594535
104.95,539.876077526539
104.96,539.882701914858
104.97,539.742471676041
104.98,539.926413149895
104.99,539.762435705744
105,539.848012417335
105.01,539.870767684256
105.02,539.89911988626
105.03,539.884099791712
105.04,539.757156023022
105.05,539.873004878576
105.06,539.898884528769
105.07,539.850152007354
105.08,539.770973912154
105.09,539.862939401393
105.1,539.79443184204
105.11,539.839814375836
105.12,539.853307695811
105.13,539.871559673828
105.14,539.860253754617
105.15,539.909209367003
105.16,539.878753162057
105.17,539.912279181165
105.18,539.831933109646
105.19,539.756473852309
105.2,539.85382246236
105.21,539.818012747206
105.22,539.925027229504
105.23,539.869082888686
105.24,539.77654028577
105.25,539.881784069966
105.26,539.913670824593
105.27,539.796723885798
105.28,539.898431678253
105.29,539.864727866831
105.3,539.806473657798
105.31,539.867427695739
105.32,539.792779295466
105.33,539.87746573358
105.34,539.86994773922
105.35,539.821657069314
105.36,539.876540745058
105.37,539.81042397854
105.38,539.831806566055
105.39,539.923636945353
105.4,539.75000559181
105.41,539.80522503211
105.42,539.813836685958
105.43,539.828487775341
105.44,539.883654106671
105.45,539.872536376326
105.46,539.850126972103
105.47,539.729166106638
105.48,539.797534052668
105.49,539.771086554386
105.5,539.842578548503
105.51,539.894958883761
105.52,539.808530212675
105.53,539.828302633184
105.54,539.816600722647
105.55,539.771376899518
105.56,539.852905334322
105.57,539.826666255901
105.58,539.739399337415
105.59,539.872204215684
105.6,539.781382900863
105.61,539.697679092338
105.62,539.781867554082
105.63,539.714267206582
105.64,539.730697376446
105.65,539.831741606643
105.66,539.751875427896
105.67,539.738366769617
105.68,539.800030915638
105.69,539.720942071829
105.7,539.751572696922
105.71,539.731535042805
105.72,539.828357984588
105.73,539.794099478451
105.74,539.779175368359
105.75,539.840961959868
105.76,539.843673305556
105.77,539.804162390706
105.78,539.812543292746
105.79,539.791507864656
105.8,539.730657693564
105.81,539.81066379777
105.82,539.783733112985
105.83,539.800684069936
105.84,539.843062542872
105.85,539.764813112381
105.86,539.813292660909
105.87,539.869689641188
105.88,539.774838374314
105.89,539.828630353757
105.9,539.765938980292
105.91,539.861121106656
105.92,539.894602471982
105.93,539.824650160821
105.94,539.811755368567
105.95,539.867004143745
105.96,539.751567769088
105.97,539.768849589715
105.98,539.870989349759
105.99,539.812096453385
106,539.848440527609
106.01,539.884347984585
106.02,539.842160773665
106.03,539.85948854112
106.04,539.910414036829
106.05,539.842238596931
106.06,539.819909360311
106.07,539.864425853506
106.08,539.84150365632
106.09,539.794146292942
106.1,539.809069273989
106.11,539.766355939621
106.12,539.841311247986
106.13,539.839510406079
106.14,539.777784241116
106.15,539.789758750387
106.16,539.819857663358
106.17,539.767011575965
106.18,539.832331182669
106.19,539.804365157229
106.2,539.866870094909
106.21,539.794641575881
106.22,539.836585306991
106.23,539.839981548475
106.24,539.806189589827
106.25,539.794376595767
106.26,539.836497031622
106.27,539.772046984205
106.28,539.754698726546
106.29,539.820267554298
106.3,539.79841556534
106.31,539.771543387807
106.32,539.869168279367
106.33,539.820490279944
106.34,539.797095122732
106.35,539.828269797774
106.36,539.861292196747
106.37,539.832973726116
106.38,539.858439892264
106.39,539.882375595401
106.4,539.830918928415
106.41,539.835465127814
106.42,539.825582250569
106.43,539.915315754715
106.44,539.900872189923
106.45,539.908133613485
106.46,539.882247658886
106.47,539.910872931814
106.48,539.925230205438
106.49,539.886506167858
106.5,539.902335075455
106.51,539.909536209021
106.52,539.835653070669
106.53,539.838041520054
106.54,539.912159360392
106.55,539.844479678154
106.56,539.916110342441
106.57,539.877104321222
106.58,539.895595212678
106.59,539.862493323368
106.6,539.957472025572
106.61,539.895894943051
106.62,539.930457009624
106.63,539.910851702261
106.64,539.950939524661
106.65,539.866311107673
106.66,539.886512887144
106.67,539.918600669081
106.68,539.927197059901
106.69,539.976091600518
106.7,539.944769862712
106.71,539.951259259313
106.72,539.900022118935
106.73,539.943474278589
106.74,539.895271315895
106.75,539.977035687885
106.76,539.977352077763
106.77,539.983271920751
106.78,539.925453550311
106.79,539.936964303572
106.8,539.962330016705
106.81,539.921921159165
106.82,539.967850728411
106.83,539.956726531321
106.84,539.945682774958
106.85,539.970717019891
106.86,539.914274874705
106.87,539.952465910215
106.88,539.933076102194
106.89,539.895337865156
106.9,539.90013181054
106.91,539.900158145036
106.92,539.913336860262
106.93,539.962306994559
106.94,539.94316678782
106.95,539.951598665924
106.96,539.895685114456
106.97,539.920740682541
106.98,539.911151434653
106.99,539.949650033884
107,539.938871186881
107.01,539.894929581336
107.02,539.93090461144
107.03,539.905351528911
107.04,539.90595621992
107.05,539.888383718315
107.06,539.859247572344
107.07,539.900663362466
107.08,539.882698076116
107.09,539.894382497458
107.1,539.888525606641
107.11,539.842394418135
107.12,539.903922890935
107.13,539.978296735037
107.14,539.879765816328
107.15,539.905247380658
107.16,539.930064811479
107.17,539.896376737849
107.18,539.945548157479
107.19,539.949436448759
107.2,539.945655542671
107.21,539.955738584031
107.22,540.007220896706
107.23,540.012660003956
107.24,540.01923781517
107.25,540.046717108905
107.26,540.039981089465
107.27,540.079098522382
107.28,540.108703614165
107.29,540.104707545029
107.3,540.158820999972
107.31,540.101104278449
107.32,540.135303340396
107.33,540.087543743709
107.34,540.088860680855
107.35,540.142926728294
107.36,540.125119604394
107.37,540.140540089631
107.38,540.113013715467
107.39,540.162663284792
107.4,540.16694361557
107.41,540.152038733856
107.42,540.112983915398
107.43,540.121599206916
107.44,540.115186042691
107.45,540.089299447576
107.46,540.144504712869
107.47,540.152736697502
107.48,540.126607304796
107.49,540.161524338406
107.5,540.157524922028
107.51,540.125006861057
107.52,540.162910322067
107.53,540.164710237784
107.54,540.141898491981
107.55,540.109461868382
107.56,540.124922578198
107.57,540.166408756577
107.58,540.143897596062
107.59,540.158367953017
107.6,540.123288908635
107.61,540.100149883494
107.62,540.107216237098
107.63,540.114824852472
107.64,540.143781681541
107.65,540.183287755333
107.66,540.106487894196
107.67,540.120420222615
107.68,540.150047820721
107.69,540.15512815801
107.7,540.120516386864
107.71,540.116005090771
107.72,540.162576132847
107.73,540.11202081931
107.74,540.156958231109
107.75,540.112849519679
107.76,540.126246233818
107.77,540.109362105238
107.78,540.107247964669
107.79,540.122555573128
107.8,540.174395736861
107.81,540.183775987328
107.82,540.144722484931
107.83,540.184041926525
107.84,540.158401768722
107.85,540.118459465346
107.86,540.166934922704
107.87,540.0751915618
107.88,540.074983861461
107.89,540.146201262604
107.9,540.162469867066
107.91,540.150014046133
107.92,540.177277481469
107.93,540.200741068798
107.94,540.17848612238
107.95,540.076347718526
107.96,540.117606826711
107.97,540.144765103394
107.98,540.115507993485
107.99,540.166502543935
108,540.138894692324
108.01,540.132519417562
108.02,540.106087163128
108.03,540.091449047603
108.04,540.101544192872
108.05,540.098752142941
108.06,540.102302860721
108.07,540.138551914117
108.08,540.096573008322
108.09,540.10334977835
108.1,540.091145685431
108.11,540.142335720046
108.12,540.013917788409
108.13,540.112769665074
108.14,540.080894847315
108.15,540.134411357067
108.16,540.015654036221
108.17,540.052103826251
108.18,540.088962855588
108.19,540.0961690146
108.2,540.047814506633
108.21,540.034294517928
108.22,540.093305355398
108.23,540.056304223899
108.24,540.036995692436
108.25,540.093179696828
108.26,540.043407620945
108.27,539.975900669261
108.28,540.075309731646
108.29,540.063965532464
108.3,540.055098077879
108.31,540.028116184726
108.32,540.089384468949
108.33,540.054052592659
108.34,540.018510689672
108.35,540.083352201341
108.36,540.08657254041
108.37,540.073695111885
108.38,540.013545683664
108.39,540.066061720453
108.4,540.064842341214
108.41,540.045045121621
108.42,540.012873590446
108.43,540.006089046447
108.44,540.048069932641
108.45,540.028441118678
108.46,539.979815976488
108.47,540.002463101991
108.48,540.003683816147
108.49,540.007298252259
108.5,540.020716097768
108.51,540.019992602819
108.52,540.046854697738
108.53,539.993572477702
108.54,539.971104084754
108.55,540.040880779397
108.56,540.045944627175
108.57,539.995622225194
108.58,539.980618218396
108.59,539.992965246512
108.6,540.01373318664
108.61,539.939293110987
108.62,540.026145167779
108.63,540.025899366088
108.64,539.983217406536
108.65,539.980121191575
108.66,539.992553094874
108.67,539.996423547446
108.68,539.999131507839
108.69,540.041148113508
108.7,539.991122953526
108.71,539.991226149074
108.72,539.960437929355
108.73,540.021774923513
108.74,540.047400106184
108.75,540.077124096492
108.76,540.003038009851
108.77,540.038903357419
108.78,539.964951745191
108.79,540.045128333048
108.8,540.069661737547
108.81,540.057467928099
108.82,539.986442116403
108.83,539.995370821994
108.84,540.017812916741
108.85,540.010899937445
108.86,539.993647675222
108.87,540.009888590904
108.88,540.00725530039
108.89,540.018480792196
108.9,539.953398137526
108.91,539.942464830426
108.92,539.99239316474
108.93,540.002788602382
108.94,540.004758486473
108.95,539.988393406831
108.96,539.994933408906
108.97,539.993265821893
108.98,539.998877588121
108.99,539.980769239036
109,540.075164975407
109.01,539.987522308616
109.02,539.983223683163
109.03,539.970677783151
109.04,540.022062748197
109.05,539.943892875266
109.06,540.013832000815
109.07,540.011363718161
109.08,540.056965920607
109.09,540.035225522547
109.1,540.028738102513
109.11,540.009167316801
109.12,540.017285801955
109.13,540.002292029667
109.14,539.988396843686
109.15,539.988128760768
109.16,539.98570965028
109.17,539.975919817009
109.18,539.966384301908
109.19,540.01040323628
109.2,540.03974581079
109.21,540.001974713904
109.22,539.998244891202
109.23,539.998607066
109.24,539.986892846476
109.25,539.99199824217
109.26,539.980353184556
109.27,540.057016889946
109.28,539.977600989367
109.29,539.974510781944
109.3,539.984942814453
109.31,539.963796227045
109.32,539.95278183129
109.33,540.000169633656
109.34,540.013466846426
109.35,540.017404225692
109.36,540.007655522512
109.37,539.958694553891
109.38,539.96425597762
109.39,540.024024612341
109.4,539.999513887409
109.41,540.007025141384
109.42,540.007358363204
109.43,540.002193575237
109.44,540.015769249185
109.45,539.931566322695
109.46,540.005607304916
109.47,539.99143555787
109.48,539.994387292549
109.49,540.027064417787
109.5,539.957379162353
109.51,539.992718406119
109.52,540.015920380622
109.53,539.976226398733
109.54,539.951615757118
109.55,539.943978357489
109.56,539.904943601969
109.57,539.928554158274
109.58,539.935346455111
109.59,539.840325178368
109.6,539.920722132789
109.61,539.955719901952
109.62,539.866742872737
109.63,539.868734782738
109.64,539.854475883547
109.65,539.930341485768
109.66,539.904947686537
109.67,539.877071320499
109.68,539.823551196771
109.69,539.882428119541
109.7,539.8408261313
109.71,539.919025772895
109.72,539.884835315753
109.73,539.90085408828
109.74,539.852300351753
109.75,539.901242217301
109.76,539.837799238784
109.77,539.924141868499
109.78,539.870722257462
109.79,539.844063046941
109.8,539.857089105963
109.81,539.946380329626
109.82,539.907617601104
109.83,539.86770016502
109.84,539.899579833584
109.85,539.889817660382
109.86,539.847921447686
109.87,539.893655917393
109.88,539.878624238276
109.89,539.880393581411
109.9,539.925518589086
109.91,539.91047242156
109.92,539.87056531778
109.93,539.901635789488
109.94,539.824292491499
109.95,539.912565508105
109.96,539.890219760356
109.97,539.881412865077
109.98,539.878529795361
109.99,539.895950745791
110,539.908057432743
110.01,539.919260065334
110.02,539.860014240913
110.03,539.940454651057
110.04,539.89911536918
110.05,539.866978096578
110.06,539.90387154706
110.07,539.949195388129
110.08,539.937173634197
110.09,539.939662063442
110.1,539.966492019162
110.11,539.917739597046
110.12,539.911745096511
110.13,539.911056514405
110.14,539.970761318046
110.15,539.923872350862
110.16,539.927189141986
110.17,539.922202452575
110.18,539.941072203897
110.19,539.893923751061
110.2,539.918113940439
110.21,539.917626166912
110.22,539.890236144157
110.23,539.949460602055
110.24,539.933519144498
110.25,539.890326461468
110.26,539.91339224128
110.27,539.931856081973
110.28,539.849106669826
110.29,539.928652854273
110.3,539.907698230585
110.31,539.924536946847
110.32,539.904936521153
110.33,539.935444862475
110.34,539.896729418442
110.35,539.895498806358
110.36,539.880649853268
110.37,539.935573154449
110.38,539.903016465273
110.39,539.931936698723
110.4,539.90505068842
110.41,539.955468928751
110.42,539.925459283152
110.43,539.932454003712
110.44,539.938716950285
110.45,539.904998099882
110.46,539.958276350371
110.47,539.946671390824
110.48,539.947955565369
110.49,539.965753401379
110.5,539.884977637936
110.51,539.941667704816
110.52,539.921570558947
110.53,539.911145784514
110.54,539.90409604491
110.55,539.933078813778
110.56,539.969956231814
110.57,539.937598477146
110.58,539.90798684839
110.59,539.900457343909
110.6,539.887594170683
110.61,539.914094851902
110.62,539.930056992136
110.63,539.905852682109
110.64,539.889177528715
110.65,539.939491851648
110.66,539.953776953975
110.67,539.951353980707
110.68,539.905863850812
110.69,539.923288034642
110.7,539.969917611061
110.71,539.916598519368
110.72,539.963663195752
110.73,539.927507643201
110.74,539.917674692213
110.75,539.939777285997
110.76,539.933170026319
110.77,539.971000940001
110.78,539.935342653747
110.79,539.969015712012
110.8,539.980313070838
110.81,539.889351412773
110.82,539.945181626517
110.83,539.963788312173
110.84,539.950320345742
110.85,539.921123304262
110.86,539.907946259516
110.87,539.973226609546
110.88,539.972888767184
110.89,539.979774162803
110.9,539.979421338356
110.91,539.974157088675
110.92,539.99336863345
110.93,539.953198756994
110.94,539.74001358452
110.95,539.987660103954
110.96,540.014441089783
110.97,539.957115269326
110.98,540.008079367646
110.99,539.980383486311
111,539.925381608452
111.01,540.006136853168
111.02,539.907216543339
111.03,539.760424029855
111.04,539.960151107984
111.05,539.994713232673
111.06,539.965319867937
111.07,539.948661254002
111.08,539.963915259772
111.09,540.022771946901
111.1,539.994512435211
111.11,540.00160075728
111.12,540.010434677116
111.13,539.992192491989
111.14,540.001498087176
111.15,539.958577225768
111.16,539.961178038902
111.17,539.977051449063
111.18,540.037325235148
111.19,539.900902014756
111.2,539.97971860007
111.21,539.970216649487
111.22,539.950213303655
111.23,539.983891553621
111.24,539.954158187108
111.25,540.018294344943
111.26,539.97038968588
111.27,539.942430787693
111.28,539.970037223272
111.29,539.978509194666
111.3,540.010608184265
111.31,539.990694107221
111.32,540.001840573552
111.33,539.983767209367
111.34,539.987959479432
111.35,539.997390389938
111.36,540.027932295932
111.37,539.980927784027
111.38,540.057857749462
111.39,540.034391966602
111.4,540.010485638343
111.41,540.009147066028
111.42,540.050414097466
111.43,540.086127681438
111.44,540.083343711816
111.45,540.0693606099
111.46,540.104079570344
111.47,540.090643400235
111.48,540.036353617637
111.49,540.092758082887
111.5,540.033424240215
111.51,540.054959477965
111.52,540.027762037169
111.53,540.004871141506
111.54,539.99510420234
111.55,539.998291989191
111.56,540.054409247005
111.57,540.040154300192
111.58,539.952605781359
111.59,540.027004635117
111.6,539.974034713395
111.61,539.973935205188
111.62,540.025648448462
111.63,539.966010153853
111.64,539.911441894543
111.65,539.988039803207
111.66,539.997638215532
111.67,539.978546572998
111.68,539.983968726399
111.69,539.969027776189
111.7,540.002484804451
111.71,539.957274203022
111.72,539.969685026214
111.73,539.991355991975
111.74,539.957664121032
111.75,539.972705032055
111.76,540.001651755924
111.77,540.014429222517
111.78,539.956042638815
111.79,540.010775128117
111.8,539.984350399019
111.81,539.970950746071
111.82,540.020299914197
111.83,539.974509146953
111.84,540.036208673217
111.85,539.988018532886
111.86,539.995363182485
111.87,540.007655318424
111.88,539.967822383847
111.89,539.992454047482
111.9,539.967272343087
111.91,540.001787597763
111.92,540.039243319023
111.93,539.982268087418
111.94,539.897315428881
111.95,539.96686824758
111.96,539.957787856859
111.97,540.041656554703
111.98,539.985678817171
111.99,540.032183169031
112,539.916958743378
112.01,539.996443367319
112.02,539.961570596022
112.03,540.00367612117
112.04,539.965277333478
112.05,539.983295218264
112.06,539.962818608298
112.07,539.949214365586
112.08,539.984943090571
112.09,539.961733299226
112.1,539.958697968132
112.11,539.956074231021
112.12,539.987120726444
112.13,539.96639830049
112.14,539.944883848499
112.15,539.890952182846
112.16,539.878819204031
112.17,539.87232289748
112.18,539.976644967651
112.19,539.975147244231
112.2,539.923294940579
112.21,539.974903222194
112.22,539.952373607964
112.23,539.943534103459
112.24,539.94107421712
112.25,539.946425800506
112.26,539.980252411758
112.27,539.931490848833
112.28,540.001120865531
112.29,539.970302904787
112.3,539.942287745177
112.31,539.943204070864
112.32,540.000070636476
112.33,540.016401371714
112.34,539.956632956484
112.35,539.94181007594
112.36,539.948947795221
112.37,540.026334386061
112.38,539.990460071913
112.39,540.022401487351
112.4,539.869252180734
112.41,540.027144431027
112.42,539.999360444309
112.43,539.95812506416
112.44,540.011232650683
112.45,539.988993181916
112.46,539.954812060713
112.47,540.006277252362
112.48,540.010894594483
112.49,539.978189790365
112.5,539.973854644068
112.51,540.031907998324
112.52,539.977379310462
112.53,539.969843223561
112.54,540.001663136637
112.55,540.03229363919
112.56,540.006888319082
112.57,540.002214057374
112.58,540.02648092883
112.59,539.961924291988
112.6,539.93442135026
112.61,539.919309149675
112.62,539.931772543567
112.63,540.01903404529
112.64,540.003392032907
112.65,539.943838619711
112.66,539.989446628109
112.67,539.866699110957
112.68,539.805394722688
112.69,539.909235385767
112.7,539.915172681568
112.71,539.935119491406
112.72,539.906875104077
112.73,539.964845654894
112.74,539.919052053293
112.75,539.929951890287
112.76,539.868997702037
112.77,539.899592301079
112.78,539.794130923861
112.79,539.895703657191
112.8,539.912054206391
112.81,539.808182365312
112.82,539.888938867931
112.83,539.892492260359
112.84,539.922770328936
112.85,539.906302470418
112.86,539.902730189915
112.87,539.84414945386
112.88,539.896338769291
112.89,539.634719914704
112.9,539.931748121865
112.91,539.883005692276
112.92,539.868173289554
112.93,539.859286969633
112.94,539.895639091091
112.95,539.890861393071
112.96,539.938182560409
112.97,539.935968802924
112.98,539.849221928416
112.99,539.869753238509
113,539.833624034012
113.01,539.874386812863
113.02,539.965253451001
113.03,539.827702349272
113.04,539.921662804825
113.05,539.807141873561
113.06,539.861025259013
113.07,539.963896653984
113.08,539.733883835986
113.09,539.829175450513
113.1,539.91848688475
113.11,539.883300974233
113.12,539.841036796377
113.13,539.911803041154
113.14,539.927134449305
113.15,539.994151347822
113.16,539.949016383073
113.17,539.749767961672
113.18,539.971397580725
113.19,539.91241927978
113.2,539.951409535701
113.21,539.929199041331
113.22,539.9005743316
113.23,539.904749989958
113.24,539.844193174534
113.25,539.947435365197
113.26,539.772628457991
113.27,539.873105133927
113.28,539.867325066567
113.29,539.939710418863
113.3,539.944793666776
113.31,539.975610145314
113.32,539.895758338398
113.33,539.976286745462
113.34,539.984450584226
113.35,539.947929588998
113.36,539.91763110504
113.37,539.92771209328
113.38,539.919769148374
113.39,539.96699120852
113.4,539.973138473047
113.41,539.839470576163
113.42,539.914211970107
113.43,539.968110585677
113.44,539.895019415661
113.45,539.911523567723
113.46,539.932384126653
113.47,539.830349166739
113.48,539.941789186852
113.49,539.863575084035
113.5,539.827268859928
113.51,539.821670754698
113.52,539.916652015932
113.53,539.954921345641
113.54,539.834550850729
113.55,539.880506735378
113.56,539.948552490544
113.57,539.824904968758
113.58,539.956445970283
113.59,539.850949065496
113.6,539.840945472493
113.61,539.790451080569
113.62,539.888028797743
113.63,539.986467291485
113.64,539.910311618799
113.65,539.927457895105
113.66,539.905948735239
113.67,539.566381342157
113.68,539.866174579305
113.69,539.849861003087
113.7,539.902086700768
113.71,539.952434362601
113.72,539.976991469165
113.73,540.103517819749
113.74,540.021150173784
113.75,540.128820198769
113.76,540.142185490275
113.77,540.169471921647
113.78,540.176126091715
113.79,540.184113279114
113.8,540.252677101277
113.81,540.187510761751
113.82,540.172818946471
113.83,540.227512245623
113.84,540.655730511167
113.85,540.186895901228
113.86,540.240256276305
113.87,540.218470890622
113.88,540.161468734126
113.89,540.188424538923
113.9,540.165940433836
113.91,540.090184605951
113.92,540.168275579537
113.93,540.06365106658
113.94,540.190884209222
113.95,540.162160922654
113.96,540.158434909206
113.97,540.186395761348
113.98,540.135359432435
113.99,540.16956543509
114,540.183581455007
114.01,540.123007529848
114.02,540.168768138842
114.03,540.179330725254
114.04,540.169803826612
114.05,540.573327816149
114.06,540.165518971531
114.07,540.187541810122
114.08,540.143542839498
114.09,540.147832097403
114.1,540.192593381786
114.11,540.209060087023
114.12,540.203396211936
114.13,540.204652475109
114.14,540.123308681088
114.15,540.208419376302
114.16,540.118100295849
114.17,540.099434424807
114.18,540.16205385863
114.19,540.192124883452
114.2,540.166180025725
114.21,540.162023285586
114.22,540.15077751982
114.23,540.13462723568
114.24,540.130183272629
114.25,540.162728345603
114.26,540.200151502199
114.27,540.199563696423
114.28,540.198110233014
114.29,540.129272104303
114.3,540.210271481814
114.31,540.136805733275
114.32,540.146755498457
114.33,540.164798724619
114.34,540.141460095132
114.35,540.157020560547
114.36,540.191678465149
114.37,540.398758845523
114.38,540.143751837543
114.39,540.228829265565
114.4,540.153901872292
114.41,540.143300098953
114.42,540.127774021263
114.43,540.1560751135
114.44,540.169052068798
114.45,540.116402768783
114.46,540.194136150972
114.47,540.116047501324
114.48,540.186276232669
114.49,540.16029746036
114.5,540.17928714684
114.51,540.074815835849
114.52,540.146906917136
114.53,540.151247524298
114.54,540.118071607416
114.55,540.197268056145
114.56,540.114388122154
114.57,540.168496775036
114.58,540.179419257426
114.59,540.168726752872
114.6,540.185483474163
114.61,540.169211716522
114.62,540.182154978796
114.63,540.177769429945
