Time,Actual ERPM (2)
s,
,
,
86.65,39476
86.66,39476
86.67,39476
86.68,39721
86.69,39721
86.7,39721
86.71,39721
86.72,39721
86.73,39721
86.74,39721
86.75,39721
86.76,39721
86.77,39721
86.78,39955
86.79,39955
86.8,39955
86.81,39955
86.82,39955
86.83,39955
86.84,39955
86.85,39955
86.86,39955
86.87,39955
86.88,39456
86.89,39456
86.9,39456
86.91,39456
86.92,39456
86.93,39456
86.94,39456
86.95,39456
86.96,39456
86.97,39456
86.98,41345
86.99,41345
87,41345
87.01,41345
87.02,41345
87.03,41345
87.04,41345
87.05,41345
87.06,41345
87.07,41345
87.08,41098
87.09,41098
87.1,41098
87.11,41098
87.12,41098
87.13,41098
87.14,41098
87.15,41098
87.16,41098
87.17,41098
87.18,41359
87.19,41359
87.2,41359
87.21,41359
87.22,41359
87.23,41359
87.24,41359
87.25,41359
87.26,41359
87.27,41359
87.28,41625
87.29,41625
87.3,41625
87.31,41625
87.32,41625
87.33,41625
87.34,41625
87.35,41625
87.36,41625
87.37,41625
87.38,42053
87.39,42053
87.4,42053
87.41,42053
87.42,42053
87.43,42053
87.44,42053
87.45,42053
87.46,42053
87.47,42053
87.48,43437
87.49,43437
87.5,43437
87.51,43437
87.52,43437
87.53,43437
87.54,43437
87.55,43437
87.56,43437
87.57,43437
87.58,42880
87.59,42880
87.6,42880
87.61,42880
87.62,42880
87.63,42880
87.64,42880
87.65,42880
87.66,42880
87.67,42880
87.68,43304
87.69,43304
87.7,43304
87.71,43304
87.72,43304
87.73,43304
87.74,43304
87.75,43304
87.76,43304
87.77,43304
87.78,44376
87.79,44376
87.8,44376
87.81,44376
87.82,44376
87.83,44376
87.84,44376
87.85,44376
87.86,44376
87.87,44376
87.88,46663
87.89,46663
87.9,46663
87.91,46663
87.92,46663
87.93,46663
87.94,46663
87.95,46663
87.96,46663
87.97,46663
87.98,49562
87.99,49562
88,49562
88.01,49562
88.02,49562
88.03,49562
88.04,49562
88.05,49562
88.06,49562
88.07,49562
88.08,51702
88.09,51702
88.1,51702
88.11,51702
88.12,51702
88.13,51702
88.14,51702
88.15,51702
88.16,51702
88.17,51702
88.18,50754
88.19,50754
88.2,50754
88.21,50754
88.22,50754
88.23,50754
88.24,50754
88.25,50754
88.26,50754
88.27,50754
88.28,50650
88.29,50650
88.3,50650
88.31,50650
88.32,50650
88.33,50650
88.34,50650
88.35,50650
88.36,50650
88.37,50650
88.38,51532
88.39,51532
88.4,51532
88.41,51532
88.42,51532
88.43,51532
88.44,51532
88.45,51532
88.46,51532
88.47,51532
88.48,50780
88.49,50780
88.5,50780
88.51,50780
88.52,50780
88.53,50780
88.54,50780
88.55,50780
88.56,50780
88.57,50780
88.58,44556
88.59,44556
88.6,44556
88.61,44556
88.62,44556
88.63,44556
88.64,44556
88.65,44556
88.66,44556
88.67,44556
88.68,43031
88.69,43031
88.7,43031
88.71,43031
88.72,43031
88.73,43031
88.74,43031
88.75,43031
88.76,43031
88.77,43031
88.78,39339
88.79,39339
88.8,39339
88.81,39339
88.82,39339
88.83,39339
88.84,39339
88.85,39339
88.86,39339
88.87,39339
88.88,37818
88.89,37818
88.9,37818
88.91,37818
88.92,37818
88.93,37818
88.94,37818
88.95,37818
88.96,37818
88.97,37818
88.98,36821
88.99,36821
89,36821
89.01,36821
89.02,36821
89.03,36821
89.04,36821
89.05,36821
89.06,36821
89.07,36821
89.08,33850
89.09,33850
89.1,33850
89.11,33850
89.12,33850
89.13,33850
89.14,33850
89.15,33850
89.16,33850
89.17,33850
89.18,34812
89.19,34812
89.2,34812
89.21,34812
89.22,34812
89.23,34812
89.24,34812
89.25,34812
89.26,34812
89.27,34812
89.28,33966
89.29,33966
89.3,33966
89.31,33966
89.32,33966
89.33,33966
89.34,33966
89.35,33966
89.36,33966
89.37,33966
89.38,33132
89.39,33132
89.4,33132
89.41,33132
89.42,33132
89.43,33132
89.44,33132
89.45,33132
89.46,33132
89.47,33132
89.48,33245
89.49,33245
89.5,33245
89.51,33245
89.52,33245
89.53,33245
89.54,33245
89.55,33245
89.56,33245
89.57,33245
89.58,33455
89.59,33455
89.6,33455
89.61,33455
89.62,33455
89.63,33455
89.64,33455
89.65,33455
89.66,33455
89.67,33455
89.68,33452
89.69,33452
89.7,33452
89.71,33452
89.72,33452
89.73,33452
89.74,33452
89.75,33452
89.76,33452
89.77,33452
89.78,33111
89.79,33111
89.8,33111
89.81,33111
89.82,33111
89.83,33111
89.84,33111
89.85,33111
89.86,33111
89.87,33111
89.88,32914
89.89,32914
89.9,32914
89.91,32914
89.92,32914
89.93,32914
89.94,32914
89.95,32914
89.96,32914
89.97,32914
89.98,32662
89.99,32662
90,32662
90.01,32662
90.02,32662
90.03,32662
90.04,32662
90.05,32662
90.06,32662
90.07,32662
90.08,32602
90.09,32602
90.1,32602
90.11,32602
90.12,32602
90.13,32602
90.14,32602
90.15,32602
90.16,32602
90.17,32602
90.18,32471
90.19,32471
90.2,32471
90.21,32471
90.22,32471
90.23,32471
90.24,32471
90.25,32471
90.26,32471
90.27,32471
90.28,32512
90.29,32512
90.3,32512
90.31,32512
90.32,32512
90.33,32512
90.34,32512
90.35,32512
90.36,32512
90.37,32512
90.38,32883
90.39,32883
90.4,32883
90.41,32883
90.42,32883
90.43,32883
90.44,32883
90.45,32883
90.46,32883
90.47,32883
90.48,32864
90.49,32864
90.5,32864
90.51,32864
90.52,32864
90.53,32864
90.54,32864
90.55,32864
90.56,32864
90.57,32864
90.58,32574
90.59,32574
90.6,32574
90.61,32574
90.62,32574
90.63,32574
90.64,32574
90.65,32574
90.66,32574
90.67,32574
90.68,32550
90.69,32550
90.7,32550
90.71,32550
90.72,32550
90.73,32550
90.74,32550
90.75,32550
90.76,32550
90.77,32550
90.78,32823
90.79,32823
90.8,32823
90.81,32823
90.82,32823
90.83,32823
90.84,32823
90.85,32823
90.86,32823
90.87,32823
90.88,32758
90.89,32758
90.9,32758
90.91,32758
90.92,32758
90.93,32758
90.94,32758
90.95,32758
90.96,32758
90.97,32758
90.98,33218
90.99,33218
91,33218
91.01,33218
91.02,33218
91.03,33218
91.04,33218
91.05,33218
91.06,33218
91.07,33218
91.08,33249
91.09,33249
91.1,33249
91.11,33249
91.12,33249
91.13,33249
91.14,33249
91.15,33249
91.16,33249
91.17,33249
91.18,33028
91.19,33028
91.2,33028
91.21,33028
91.22,33028
91.23,33028
91.24,33028
91.25,33028
91.26,33028
91.27,33028
91.28,32608
91.29,32608
91.3,32608
91.31,32608
91.32,32608
91.33,32608
91.34,32608
91.35,32608
91.36,32608
91.37,32608
91.38,32799
91.39,32799
91.4,32799
91.41,32799
91.42,32799
91.43,32799
91.44,32799
91.45,32799
91.46,32799
91.47,32799
91.48,33141
91.49,33141
91.5,33141
91.51,33141
91.52,33141
91.53,33141
91.54,33141
91.55,33141
91.56,33141
91.57,33141
91.58,32815
91.59,32815
91.6,32815
91.61,32815
91.62,32815
91.63,32815
91.64,32815
91.65,32815
91.66,32815
91.67,32815
91.68,33039
91.69,33039
91.7,33039
91.71,33039
91.72,33039
91.73,33039
91.74,33039
91.75,33039
91.76,33039
91.77,33039
91.78,33300
91.79,33300
91.8,33300
91.81,33300
91.82,33300
91.83,33300
91.84,33300
91.85,33300
91.86,33300
91.87,33300
91.88,32729
91.89,32729
91.9,32729
91.91,32729
91.92,32729
91.93,32729
91.94,32729
91.95,32729
91.96,32729
91.97,32729
91.98,32390
91.99,32390
92,32390
92.01,32390
92.02,32390
92.03,32390
92.04,32390
92.05,32390
92.06,32390
92.07,32390
92.08,32230
92.09,32230
92.1,32230
92.11,32230
92.12,32230
92.13,32230
92.14,32230
92.15,32230
92.16,32230
92.17,32230
92.18,32259
92.19,32259
92.2,32259
92.21,32259
92.22,32259
92.23,32259
92.24,32259
92.25,32259
92.26,32259
92.27,32259
92.28,33162
92.29,33162
92.3,33162
92.31,33162
92.32,33162
92.33,33162
92.34,33162
92.35,33162
92.36,33162
92.37,33162
92.38,32942
92.39,32942
92.4,32942
92.41,32942
92.42,32942
92.43,32942
92.44,32942
92.45,32942
92.46,32942
92.47,32942
92.48,33120
92.49,33120
92.5,33120
92.51,33120
92.52,33120
92.53,33120
92.54,33120
92.55,33120
92.56,33120
92.57,33120
92.58,33280
92.59,33280
92.6,33280
92.61,33280
92.62,33280
92.63,33280
92.64,33280
92.65,33280
92.66,33280
92.67,33280
92.68,33396
92.69,33396
92.7,33396
92.71,33396
92.72,33396
92.73,33396
92.74,33396
92.75,33396
92.76,33396
92.77,33396
92.78,33686
92.79,33686
92.8,33686
92.81,33686
92.82,33686
92.83,33686
92.84,33686
92.85,33686
92.86,33686
92.87,33686
92.88,35138
92.89,35138
92.9,35138
92.91,35138
92.92,35138
92.93,35138
92.94,35138
92.95,35138
92.96,35138
92.97,35138
92.98,34373
92.99,34373
93,34373
93.01,34373
93.02,34373
93.03,34373
93.04,34373
93.05,34373
93.06,34373
93.07,34373
93.08,34261
93.09,34261
93.1,34261
93.11,34261
93.12,34261
93.13,34261
93.14,34261
93.15,34261
93.16,34261
93.17,34261
93.18,35320
93.19,35320
93.2,35320
93.21,35320
93.22,35320
93.23,35320
93.24,35320
93.25,35320
93.26,35320
93.27,35320
93.28,34503
93.29,34503
93.3,34503
93.31,34503
93.32,34503
93.33,34503
93.34,34503
93.35,34503
93.36,34503
93.37,34503
93.38,34097
93.39,34097
93.4,34097
93.41,34097
93.42,34097
93.43,34097
93.44,34097
93.45,34097
93.46,34097
93.47,34097
93.48,35710
93.49,35710
93.5,35710
93.51,35710
93.52,35710
93.53,35710
93.54,35710
93.55,35710
93.56,35710
93.57,35710
93.58,35805
93.59,35805
93.6,35805
93.61,35805
93.62,35805
93.63,35805
93.64,35805
93.65,35805
93.66,35805
93.67,35805
93.68,34558
93.69,34558
93.7,34558
93.71,34558
93.72,34558
93.73,34558
93.74,34558
93.75,34558
93.76,34558
93.77,34558
93.78,33969
93.79,33969
93.8,33969
93.81,33969
93.82,33969
93.83,33969
93.84,33969
93.85,33969
93.86,33969
93.87,33969
93.88,34254
93.89,34254
93.9,34254
93.91,34254
93.92,34254
93.93,34254
93.94,34254
93.95,34254
93.96,34254
93.97,34254
93.98,34740
93.99,34740
94,34740
94.01,34740
94.02,34740
94.03,34740
94.04,34740
94.05,34740
94.06,34740
94.07,34740
94.08,34348
94.09,34348
94.1,34348
94.11,34348
94.12,34348
94.13,34348
94.14,34348
94.15,34348
94.16,34348
94.17,34348
94.18,34685
94.19,34685
94.2,34685
94.21,34685
94.22,34685
94.23,34685
94.24,34685
94.25,34685
94.26,34685
94.27,34685
94.28,34402
94.29,34402
94.3,34402
94.31,34402
94.32,34402
94.33,34402
94.34,34402
94.35,34402
94.36,34402
94.37,34402
94.38,34070
94.39,34070
94.4,34070
94.41,34070
94.42,34070
94.43,34070
94.44,34070
94.45,34070
94.46,34070
94.47,34070
94.48,33647
94.49,33647
94.5,33647
94.51,33647
94.52,33647
94.53,33647
94.54,33647
94.55,33647
94.56,33647
94.57,33647
94.58,33192
94.59,33192
94.6,33192
94.61,33192
94.62,33192
94.63,33192
94.64,33192
94.65,33192
94.66,33192
94.67,33192
94.68,32557
94.69,32557
94.7,32557
94.71,32557
94.72,32557
94.73,32557
94.74,32557
94.75,32557
94.76,32557
94.77,32557
94.78,31981
94.79,31981
94.8,31981
94.81,31981
94.82,31981
94.83,31981
94.84,31981
94.85,31981
94.86,31981
94.87,31981
94.88,31654
94.89,31654
94.9,31654
94.91,31654
94.92,31654
94.93,31654
94.94,31654
94.95,31654
94.96,31654
94.97,31654
94.98,31414
94.99,31414
95,31414
95.01,31414
95.02,31414
95.03,31414
95.04,31414
95.05,31414
95.06,31414
95.07,31414
95.08,30864
95.09,30864
95.1,30864
95.11,30864
95.12,30864
95.13,30864
95.14,30864
95.15,30864
95.16,30864
95.17,30864
95.18,29926
95.19,29926
95.2,29926
95.21,29926
95.22,29926
95.23,29926
95.24,29926
95.25,29926
95.26,29926
95.27,29926
95.28,30183
95.29,30183
95.3,30183
95.31,30183
95.32,30183
95.33,30183
95.34,30183
95.35,30183
95.36,30183
95.37,30183
95.38,30536
95.39,30536
95.4,30536
95.41,30536
95.42,30536
95.43,30536
95.44,30536
95.45,30536
95.46,30536
95.47,30536
95.48,31518
95.49,31518
95.5,31518
95.51,31518
95.52,31518
95.53,31518
95.54,31518
95.55,31518
95.56,31518
95.57,31518
95.58,31232
95.59,31232
95.6,31232
95.61,31232
95.62,31232
95.63,31232
95.64,31232
95.65,31232
95.66,31232
95.67,31232
95.68,31339
95.69,31339
95.7,31339
95.71,31339
95.72,31339
95.73,31339
95.74,31339
95.75,31339
95.76,31339
95.77,31339
95.78,30377
95.79,30377
95.8,30377
95.81,30377
95.82,30377
95.83,30377
95.84,30377
95.85,30377
95.86,30377
95.87,30377
95.88,30406
95.89,30406
95.9,30406
95.91,30406
95.92,30406
95.93,30406
95.94,30406
95.95,30406
95.96,30406
95.97,30406
95.98,30366
95.99,30366
96,30366
96.01,30366
96.02,30366
96.03,30366
96.04,30366
96.05,30366
96.06,30366
96.07,30366
96.08,30403
96.09,30403
96.1,30403
96.11,30403
96.12,30403
96.13,30403
96.14,30403
96.15,30403
96.16,30403
96.17,30403
96.18,30373
96.19,30373
96.2,30373
96.21,30373
96.22,30373
96.23,30373
96.24,30373
96.25,30373
96.26,30373
96.27,30373
96.28,30617
96.29,30617
96.3,30617
96.31,30617
96.32,30617
96.33,30617
96.34,30617
96.35,30617
96.36,30617
96.37,30617
96.38,30486
96.39,30486
96.4,30486
96.41,30486
96.42,30486
96.43,30486
96.44,30486
96.45,30486
96.46,30486
96.47,30486
96.48,30469
96.49,30469
96.5,30469
96.51,30469
96.52,30469
96.53,30469
96.54,30469
96.55,30469
96.56,30469
96.57,30469
96.58,30637
96.59,30637
96.6,30637
96.61,30637
96.62,30637
96.63,30637
96.64,30637
96.65,30637
96.66,30637
96.67,30637
96.68,30836
96.69,30836
96.7,30836
96.71,30836
96.72,30836
96.73,30836
96.74,30836
96.75,30836
96.76,30836
96.77,30836
96.78,31139
96.79,31139
96.8,31139
96.81,31139
96.82,31139
96.83,31139
96.84,31139
96.85,31139
96.86,31139
96.87,31139
96.88,32176
96.89,32176
96.9,32176
96.91,32176
96.92,32176
96.93,32176
96.94,32176
96.95,32176
96.96,32176
96.97,32176
96.98,33164
96.99,33164
97,33164
97.01,33164
97.02,33164
97.03,33164
97.04,33164
97.05,33164
97.06,33164
97.07,33164
97.08,35219
97.09,35219
97.1,35219
97.11,35219
97.12,35219
97.13,35219
97.14,35219
97.15,35219
97.16,35219
97.17,35219
97.18,34067
97.19,34067
97.2,34067
97.21,34067
97.22,34067
97.23,34067
97.24,34067
97.25,34067
97.26,34067
97.27,34067
97.28,33945
97.29,33945
97.3,33945
97.31,33945
97.32,33945
97.33,33945
97.34,33945
97.35,33945
97.36,33945
97.37,33945
97.38,34978
97.39,34978
97.4,34978
97.41,34978
97.42,34978
97.43,34978
97.44,34978
97.45,34978
97.46,34978
97.47,34978
97.48,32761
97.49,32761
97.5,32761
97.51,32761
97.52,32761
97.53,32761
97.54,32761
97.55,32761
97.56,32761
97.57,32761
97.58,32687
97.59,32687
97.6,32687
97.61,32687
97.62,32687
97.63,32687
97.64,32687
97.65,32687
97.66,32687
97.67,32687
97.68,33725
97.69,33725
97.7,33725
97.71,33725
97.72,33725
97.73,33725
97.74,33725
97.75,33725
97.76,33725
97.77,33725
97.78,34514
97.79,34514
97.8,34514
97.81,34514
97.82,34514
97.83,34514
97.84,34514
97.85,34514
97.86,34514
97.87,34514
97.88,35229
97.89,35229
97.9,35229
97.91,35229
97.92,35229
97.93,35229
97.94,35229
97.95,35229
97.96,35229
97.97,35229
97.98,35188
97.99,35188
98,35188
98.01,35188
98.02,35188
98.03,35188
98.04,35188
98.05,35188
98.06,35188
98.07,35188
98.08,35504
98.09,35504
98.1,35504
98.11,35504
98.12,35504
98.13,35504
98.14,35504
98.15,35504
98.16,35504
98.17,35504
98.18,36157
98.19,36157
98.2,36157
98.21,36157
98.22,36157
98.23,36157
98.24,36157
98.25,36157
98.26,36157
98.27,36157
98.28,36830
98.29,36830
98.3,36830
98.31,36830
98.32,36830
98.33,36830
98.34,36830
98.35,36830
98.36,36830
98.37,36830
98.38,36716
98.39,36716
98.4,36716
98.41,36716
98.42,36716
98.43,36716
98.44,36716
98.45,36716
98.46,36716
98.47,36716
98.48,37969
98.49,37969
98.5,37969
98.51,37969
98.52,37969
98.53,37969
98.54,37969
98.55,37969
98.56,37969
98.57,37969
98.58,40665
98.59,40665
98.6,40665
98.61,40665
98.62,40665
98.63,40665
98.64,40665
98.65,40665
98.66,40665
98.67,40665
98.68,41115
98.69,41115
98.7,41115
98.71,41115
98.72,41115
98.73,41115
98.74,41115
98.75,41115
98.76,41115
98.77,41115
98.78,41533
98.79,41533
98.8,41533
98.81,41533
98.82,41533
98.83,41533
98.84,41533
98.85,41533
98.86,41533
98.87,41533
98.88,42939
98.89,42939
98.9,42939
98.91,42939
98.92,42939
98.93,42939
98.94,42939
98.95,42939
98.96,42939
98.97,42939
98.98,45065
98.99,45065
99,45065
99.01,45065
99.02,45065
99.03,45065
99.04,45065
99.05,45065
99.06,45065
99.07,45065
99.08,47292
99.09,47292
99.1,47292
99.11,47292
99.12,47292
99.13,47292
99.14,47292
99.15,47292
99.16,47292
99.17,47292
99.18,48023
99.19,48023
99.2,48023
99.21,48023
99.22,48023
99.23,48023
99.24,48023
99.25,48023
99.26,48023
99.27,48023
99.28,44376
99.29,44376
99.3,44376
99.31,44376
99.32,44376
99.33,44376
99.34,44376
99.35,44376
99.36,44376
99.37,44376
99.38,41489
99.39,41489
99.4,41489
99.41,41489
99.42,41489
99.43,41489
99.44,41489
99.45,41489
99.46,41489
99.47,41489
99.48,40817
99.49,40817
99.5,40817
99.51,40817
99.52,40817
99.53,40817
99.54,40817
99.55,40817
99.56,40817
99.57,40817
99.58,39972
99.59,39972
99.6,39972
99.61,39972
99.62,39972
99.63,39972
99.64,39972
99.65,39972
99.66,39972
99.67,39972
99.68,39218
99.69,39218
99.7,39218
99.71,39218
99.72,39218
99.73,39218
99.74,39218
99.75,39218
99.76,39218
99.77,39218
99.78,37954
99.79,37954
99.8,37954
99.81,37954
99.82,37954
99.83,37954
99.84,37954
99.85,37954
99.86,37954
99.87,37954
99.88,36722
99.89,36722
99.9,36722
99.91,36722
99.92,36722
99.93,36722
99.94,36722
99.95,36722
99.96,36722
99.97,36722
99.98,35646
99.99,35646
100,35646
100.01,35646
100.02,35646
100.03,35646
100.04,35646
100.05,35646
100.06,35646
100.07,35646
100.08,34737
100.09,34737
100.1,34737
100.11,34737
100.12,34737
100.13,34737
100.14,34737
100.15,34737
100.16,34737
100.17,34737
100.18,33822
100.19,33822
100.2,33822
100.21,33822
100.22,33822
100.23,33822
100.24,33822
100.25,33822
100.26,33822
100.27,33822
100.28,33254
100.29,33254
100.3,33254
100.31,33254
100.32,33254
100.33,33254
100.34,33254
100.35,33254
100.36,33254
100.37,33254
100.38,32675
100.39,32675
100.4,32675
100.41,32675
100.42,32675
100.43,32675
100.44,32675
100.45,32675
100.46,32675
100.47,32675
100.48,32088
100.49,32088
100.5,32088
100.51,32088
100.52,32088
100.53,32088
100.54,32088
100.55,32088
100.56,32088
100.57,32088
100.58,31605
100.59,31605
100.6,31605
100.61,31605
100.62,31605
100.63,31605
100.64,31605
100.65,31605
100.66,31605
100.67,31605
100.68,30558
100.69,30558
100.7,30558
100.71,30558
100.72,30558
100.73,30558
100.74,30558
100.75,30558
100.76,30558
100.77,30558
100.78,29644
100.79,29644
100.8,29644
100.81,29644
100.82,29644
100.83,29644
100.84,29644
100.85,29644
100.86,29644
100.87,29644
100.88,28820
100.89,28820
100.9,28820
100.91,28820
100.92,28820
100.93,28820
100.94,28820
100.95,28820
100.96,28820
100.97,28820
100.98,27999
100.99,27999
101,27999
101.01,27999
101.02,27999
101.03,27999
101.04,27999
101.05,27999
101.06,27999
101.07,27999
101.08,27413
101.09,27413
101.1,27413
101.11,27413
101.12,27413
101.13,27413
101.14,27413
101.15,27413
101.16,27413
101.17,27413
101.18,26798
101.19,26798
101.2,26798
101.21,26798
101.22,26798
101.23,26798
101.24,26798
101.25,26798
101.26,26798
101.27,26798
101.28,26324
101.29,26324
101.3,26324
101.31,26324
101.32,26324
101.33,26324
101.34,26324
101.35,26324
101.36,26324
101.37,26324
101.38,25913
101.39,25913
101.4,25913
101.41,25913
101.42,25913
101.43,25913
101.44,25913
101.45,25913
101.46,25913
101.47,25913
101.48,25576
101.49,25576
101.5,25576
101.51,25576
101.52,25576
101.53,25576
101.54,25576
101.55,25576
101.56,25576
101.57,25576
101.58,25498
101.59,25498
101.6,25498
101.61,25498
101.62,25498
101.63,25498
101.64,25498
101.65,25498
101.66,25498
101.67,25498
101.68,25029
101.69,25029
101.7,25029
101.71,25029
101.72,25029
101.73,25029
101.74,25029
101.75,25029
101.76,25029
101.77,25029
101.78,24441
101.79,24441
101.8,24441
101.81,24441
101.82,24441
101.83,24441
101.84,24441
101.85,24441
101.86,24441
101.87,24441
101.88,24189
101.89,24189
101.9,24189
101.91,24189
101.92,24189
101.93,24189
101.94,24189
101.95,24189
101.96,24189
101.97,24189
101.98,24086
101.99,24086
102,24086
102.01,24086
102.02,24086
102.03,24086
102.04,24086
102.05,24086
102.06,24086
102.07,24086
102.08,24099
102.09,24099
102.1,24099
102.11,24099
102.12,24099
102.13,24099
102.14,24099
102.15,24099
102.16,24099
102.17,24099
102.18,23825
102.19,23825
102.2,23825
102.21,23825
102.22,23825
102.23,23825
102.24,23825
102.25,23825
102.26,23825
102.27,23825
102.28,23012
102.29,23012
102.3,23012
102.31,23012
102.32,23012
102.33,23012
102.34,23012
102.35,23012
102.36,23012
102.37,23012
102.38,23208
102.39,23208
102.4,23208
102.41,23208
102.42,23208
102.43,23208
102.44,23208
102.45,23208
102.46,23208
102.47,23208
102.48,23615
102.49,23615
102.5,23615
102.51,23615
102.52,23615
102.53,23615
102.54,23615
102.55,23615
102.56,23615
102.57,23615
102.58,23677
102.59,23677
102.6,23677
102.61,23677
102.62,23677
102.63,23677
102.64,23677
102.65,23677
102.66,23677
102.67,23677
102.68,23902
102.69,23902
102.7,23902
102.71,23902
102.72,23902
102.73,23902
102.74,23902
102.75,23902
102.76,23902
102.77,23902
102.78,23936
102.79,23936
102.8,23936
102.81,23936
102.82,23936
102.83,23936
102.84,23936
102.85,23936
102.86,23936
102.87,23936
102.88,23914
102.89,23914
102.9,23914
102.91,23914
102.92,23914
102.93,23914
102.94,23914
102.95,23914
102.96,23914
102.97,23914
102.98,23753
102.99,23753
103,23753
103.01,23753
103.02,23753
103.03,23753
103.04,23753
103.05,23753
103.06,23753
103.07,23753
103.08,23721
103.09,23721
103.1,23721
103.11,23721
103.12,23721
103.13,23721
103.14,23721
103.15,23721
103.16,23721
103.17,23721
103.18,23496
103.19,23496
103.2,23496
103.21,23496
103.22,23496
103.23,23496
103.24,23496
103.25,23496
103.26,23496
103.27,23496
103.28,23580
103.29,23580
103.3,23580
103.31,23580
103.32,23580
103.33,23580
103.34,23580
103.35,23580
103.36,23580
103.37,23580
103.38,24026
103.39,24026
103.4,24026
103.41,24026
103.42,24026
103.43,24026
103.44,24026
103.45,24026
103.46,24026
103.47,24026
103.48,24082
103.49,24082
103.5,24082
103.51,24082
103.52,24082
103.53,24082
103.54,24082
103.55,24082
103.56,24082
103.57,24082
103.58,24287
103.59,24287
103.6,24287
103.61,24287
103.62,24287
103.63,24287
103.64,24287
103.65,24287
103.66,24287
103.67,24287
103.68,24224
103.69,24224
103.7,24224
103.71,24224
103.72,24224
103.73,24224
103.74,24224
103.75,24224
103.76,24224
103.77,24224
103.78,24183
103.79,24183
103.8,24183
103.81,24183
103.82,24183
103.83,24183
103.84,24183
103.85,24183
103.86,24183
103.87,24183
103.88,24631
103.89,24631
103.9,24631
103.91,24631
103.92,24631
103.93,24631
103.94,24631
103.95,24631
103.96,24631
103.97,24631
103.98,24629
103.99,24629
104,24629
104.01,24629
104.02,24629
104.03,24629
104.04,24629
104.05,24629
104.06,24629
104.07,24629
104.08,24673
104.09,24673
104.1,24673
104.11,24673
104.12,24673
104.13,24673
104.14,24673
104.15,24673
104.16,24673
104.17,24673
104.18,24850
104.19,24850
104.2,24850
104.21,24850
104.22,24850
104.23,24850
104.24,24850
104.25,24850
104.26,24850
104.27,24850
104.28,24509
104.29,24509
104.3,24509
104.31,24509
104.32,24509
104.33,24509
104.34,24509
104.35,24509
104.36,24509
104.37,24509
104.38,24751
104.39,24751
104.4,24751
104.41,24751
104.42,24751
104.43,24751
104.44,24751
104.45,24751
104.46,24751
104.47,24751
104.48,25012
104.49,25012
104.5,25012
104.51,25012
104.52,25012
104.53,25012
104.54,25012
104.55,25012
104.56,25012
104.57,25012
104.58,24656
104.59,24656
104.6,24656
104.61,24656
104.62,24656
104.63,24656
104.64,24656
104.65,24656
104.66,24656
104.67,24656
104.68,25391
104.69,25391
104.7,25391
104.71,25391
104.72,25391
104.73,25391
104.74,25391
104.75,25391
104.76,25391
104.77,25391
104.78,25324
104.79,25324
104.8,25324
104.81,25324
104.82,25324
104.83,25324
104.84,25324
104.85,25324
104.86,25324
104.87,25324
104.88,25612
104.89,25612
104.9,25612
104.91,25612
104.92,25612
104.93,25612
104.94,25612
104.95,25612
104.96,25612
104.97,25612
104.98,26242
104.99,26242
105,26242
105.01,26242
105.02,26242
105.03,26242
105.04,26242
105.05,26242
105.06,26242
105.07,26242
105.08,26870
105.09,26870
105.1,26870
105.11,26870
105.12,26870
105.13,26870
105.14,26870
105.15,26870
105.16,26870
105.17,26870
105.18,27287
105.19,27287
105.2,27287
105.21,27287
105.22,27287
105.23,27287
105.24,27287
105.25,27287
105.26,27287
105.27,27287
105.28,27193
105.29,27193
105.3,27193
105.31,27193
105.32,27193
105.33,27193
105.34,27193
105.35,27193
105.36,27193
105.37,27193
105.38,27494
105.39,27494
105.4,27494
105.41,27494
105.42,27494
105.43,27494
105.44,27494
105.45,27494
105.46,27494
105.47,27494
105.48,27973
105.49,27973
105.5,27973
105.51,27973
105.52,27973
105.53,27973
105.54,27973
105.55,27973
105.56,27973
105.57,27973
105.58,28283
105.59,28283
105.6,28283
105.61,28283
105.62,28283
105.63,28283
105.64,28283
105.65,28283
105.66,28283
105.67,28283
105.68,28953
105.69,28953
105.7,28953
105.71,28953
105.72,28953
105.73,28953
105.74,28953
105.75,28953
105.76,28953
105.77,28953
105.78,29684
105.79,29684
105.8,29684
105.81,29684
105.82,29684
105.83,29684
105.84,29684
105.85,29684
105.86,29684
105.87,29684
105.88,30552
105.89,30552
105.9,30552
105.91,30552
105.92,30552
105.93,30552
105.94,30552
105.95,30552
105.96,30552
105.97,30552
105.98,30699
105.99,30699
106,30699
106.01,30699
106.02,30699
106.03,30699
106.04,30699
106.05,30699
106.06,30699
106.07,30699
106.08,31106
106.09,31106
106.1,31106
106.11,31106
106.12,31106
106.13,31106
106.14,31106
106.15,31106
106.16,31106
106.17,31106
106.18,31773
106.19,31773
106.2,31773
106.21,31773
106.22,31773
106.23,31773
106.24,31773
106.25,31773
106.26,31773
106.27,31773
106.28,32612
106.29,32612
106.3,32612
106.31,32612
106.32,32612
106.33,32612
106.34,32612
106.35,32612
106.36,32612
106.37,32612
106.38,33391
106.39,33391
106.4,33391
106.41,33391
106.42,33391
106.43,33391
106.44,33391
106.45,33391
106.46,33391
106.47,33391
106.48,33796
106.49,33796
106.5,33796
106.51,33796
106.52,33796
106.53,33796
106.54,33796
106.55,33796
106.56,33796
106.57,33796
106.58,34166
106.59,34166
106.6,34166
106.61,34166
106.62,34166
106.63,34166
106.64,34166
106.65,34166
106.66,34166
