38.5,,,,,4.41
38.5,,,,,4.42
38.6,,,,,4.43
38.6,,,,,4.44
38.6,,,,,4.45
38.6,,,,,4.46
38.7,,,,,4.47
38.7,,,,,4.48
38.7,,,,,4.49
38.7,,,,,4.5
38.7,,,,,4.51
38.7,,,,,4.52
38.7,,,,,4.53
38.7,,,,,4.54
38.7,,,,,4.55
38.7,,,,,4.56
38.7,,,,,4.57
38.7,,,,,4.58
38.6,,,,,4.59
38.6,,,,,4.6
38.5,,,,,4.61
38.5,,,,,4.62
38.4,,,,,4.63
38.3,,,,,4.64
38.3,,,,,4.65
38.2,,,,,4.66
38.2,,,,,4.67
38.1,,,,,4.68
38.1,,,,,4.69
38.1,,,,,4.7
38.2,,,,,4.71
38.2,,,,,4.72
38.2,,,,,4.73
38.2,,,,,4.74
38.2,,,,,4.75
38.3,,,,,4.76
38.3,,,,,4.77
38.3,,,,,4.78
38.4,,,,,4.79
38.4,,,,,4.8
38.5,,,,,4.81
38.6,,,,,4.82
38.7,,,,,4.83
38.7,,,,,4.84
38.8,,,,,4.85
38.9,,,,,4.86
38.9,,,,,4.87
39,,,,,4.88
39.4,,,,,4.89
39.8,,,,,4.9
40.2,,,,,4.91
40.6,,,,,4.92
41,,,,,4.93
41.4,,,,,4.94
41.8,,,,,4.95
42.2,,,,,4.96
42.6,,,,,4.97
43,,,,,4.98
43.1,,,,,4.99
43.2,,,,,5
43.3,,,,,5.01
43.4,,,,,5.02
43.5,,,,,5.03
43.6,,,,,5.04
43.7,,,,,5.05
43.8,,,,,5.06
43.9,,,,,5.07
44,,,,,5.08
44,,,,,5.09
43.9,,,,,5.1
43.9,,,,,5.11
43.9,,,,,5.12
43.9,,,,,5.13
43.8,,,,,5.14
43.8,,,,,5.15
43.8,,,,,5.16
43.7,,,,,5.17
43.7,,,,,5.18
43.8,,,,,5.19
43.9,,,,,5.2
44.1,,,,,5.21
44.2,,,,,5.22
44.3,,,,,5.23
44.4,,,,,5.24
44.5,,,,,5.25
44.7,,,,,5.26
44.8,,,,,5.27
44.9,,,,,5.28
45.1,,,,,5.29
45.4,,,,,5.3
45.6,,,,,5.31
45.8,,,,,5.32
46.1,,,,,5.33
46.3,,,,,5.34
46.5,,,,,5.35
46.7,,,,,5.36
47,,,,,5.37
47.2,,,,,5.38
48.5,,,,,5.39
49.8,,,,,5.4
51.2,,,,,5.41
52.5,,,,,5.42
53.8,,,,,5.43
55.1,,,,,5.44
56.4,,,,,5.45
57.8,,,,,5.46
59.1,,,,,5.47
60.4,,,,,5.48
61.2,,,,,5.49
62.1,,,,,5.5
62.9,,,,,5.51
63.7,,,,,5.52
64.6,,,,,5.53
65.4,,,,,5.54
66.2,,,,,5.55
67,,,,,5.56
67.9,,,,,5.57
68.7,,,,,5.58
69.6,,,,,5.59
70.6,,,,,5.6
71.5,,,,,5.61
72.5,,,,,5.62
73.4,,,,,5.63
